partition,sample_id,image_path,mask_path,width,height,original_mask_width,original_mask_height,mask_resized_nearest,classes_present,mask_policy,non_exact_rgb_pixels,total_pixels,quantized_pixels,quantized_ratio,size_repaired,repair_method,image_sha256,mask_pixels_sha256,group_id
train_val,f_r_1769_,data/suim_processed/images/train_val/f_r_1769_.jpg,data/suim_processed/masks/train_val/f_r_1769_.png,640,480,640,480,0,0|5|6,bit_threshold,0,307200,0,0.0,False,none,d6ed18ad96bc917606a35321db1c6fa136e1c7aa086ff9623acff21cbc2ee3f5,ccb3285bb63d31b1094255567cc3c7de81558c0f12a118109792ce01e1e8d2d0,sha256:d6ed18ad96bc917606a35321db1c6fa136e1c7aa086ff9623acff21cbc2ee3f5
train_val,f_r_1770_,data/suim_processed/images/train_val/f_r_1770_.jpg,data/suim_processed/masks/train_val/f_r_1770_.png,640,480,640,480,0,0|5|6,bit_threshold,0,307200,0,0.0,False,none,41a262e7e119444704ba6c1dd2ebb42c8cf378920015c7391e2ce5055db26e3a,278234dfeea8907af7d0d7275dc7628bb4bd87955635bb00e42f8b112b945386,sha256:41a262e7e119444704ba6c1dd2ebb42c8cf378920015c7391e2ce5055db26e3a
train_val,f_r_1773_,data/suim_processed/images/train_val/f_r_1773_.jpg,data/suim_processed/masks/train_val/f_r_1773_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0,307200,0,0.0,False,none,c61cede3480848038d7d78c6d3648fc6fe2f69831e2be50aa9ac8bacafa99e46,bcdec06610e75305973a93dc016ca98bff60e6bc364c9610b6628d6321e058ff,sha256:c61cede3480848038d7d78c6d3648fc6fe2f69831e2be50aa9ac8bacafa99e46
train_val,f_r_1774_,data/suim_processed/images/train_val/f_r_1774_.jpg,data/suim_processed/masks/train_val/f_r_1774_.png,640,480,640,480,0,0|2|5|6|7,bit_threshold,0,307200,0,0.0,False,none,2399edc1dafaa49d973cc2e28c7345f68f3f32af0c744e4051769af93a81e3f8,550c1116438210b76896db248e37eabf5d1eb0bac7d0dea69c4e45bd0e713915,sha256:2399edc1dafaa49d973cc2e28c7345f68f3f32af0c744e4051769af93a81e3f8
train_val,f_r_1777_,data/suim_processed/images/train_val/f_r_1777_.jpg,data/suim_processed/masks/train_val/f_r_1777_.png,640,480,640,480,0,6|7,bit_threshold,0,307200,0,0.0,False,none,b9bd0fdf6f6d144eba5a55afbf4a9aca4bb57f5fbd57bae1ddc6b9f406baeaf7,d42585a9998a008322085e578c157bf04610d1390c4f76b977f4cbb398e7e93c,sha256:b9bd0fdf6f6d144eba5a55afbf4a9aca4bb57f5fbd57bae1ddc6b9f406baeaf7
train_val,f_r_1783_,data/suim_processed/images/train_val/f_r_1783_.jpg,data/suim_processed/masks/train_val/f_r_1783_.png,960,540,960,540,0,0|5|6,bit_threshold,0,518400,0,0.0,False,none,20fdd2d40ac0fe526f4df8ade0dcd1c57575170f3e0e78094e050dbcebfb4f2d,30e4285990104951966773066581f1f9434bc1cba21c68cbe20cbd10a903b45c,sha256:20fdd2d40ac0fe526f4df8ade0dcd1c57575170f3e0e78094e050dbcebfb4f2d
train_val,f_r_178_,data/suim_processed/images/train_val/f_r_178_.jpg,data/suim_processed/masks/train_val/f_r_178_.png,640,480,640,480,0,0|3|6,bit_threshold,0,307200,0,0.0,False,none,9a50c14ae7228d92bf717c88f39f2c0e4ce340bf74969d302efdaf9e7e293b80,646e0aa5c6f364a70c9eb2b87950d44b9d8921684a510fceba2a8c14b9504a70,sha256:9a50c14ae7228d92bf717c88f39f2c0e4ce340bf74969d302efdaf9e7e293b80
train_val,f_r_1793_,data/suim_processed/images/train_val/f_r_1793_.jpg,data/suim_processed/masks/train_val/f_r_1793_.png,640,480,640,480,0,5|6|7,bit_threshold,0,307200,0,0.0,False,none,6455a6e74b4e3ba73de0d951ab7f3dfaf853e90686bff7a3f3e42d0fa2d90049,1809b23fdce94561b36a91acc8e9da0661e69d685a887529ae71969c53209516,sha256:6455a6e74b4e3ba73de0d951ab7f3dfaf853e90686bff7a3f3e42d0fa2d90049
train_val,f_r_179_,data/suim_processed/images/train_val/f_r_179_.jpg,data/suim_processed/masks/train_val/f_r_179_.png,640,480,640,480,0,0|5|6,bit_threshold,0,307200,0,0.0,False,none,3da43d5c45dad3a4099e80dcdfe514372a50992c709b65326d186a73e8f581db,74dfe3da8fe51be21142bf7ba0472734728d099ff912a5f80e651e98008a3751,sha256:3da43d5c45dad3a4099e80dcdfe514372a50992c709b65326d186a73e8f581db
train_val,f_r_17_,data/suim_processed/images/train_val/f_r_17_.jpg,data/suim_processed/masks/train_val/f_r_17_.png,640,480,640,480,0,0|5|6,bit_threshold,0,307200,0,0.0,False,none,510336541ffc892d58bfc1a07b37929f2ccf2aa0005831bea0ad2e17cd6b87a7,81ed2e9e3a931395f8d1a34e84e930ac794962e5300e5b664bd10fe8a47094ee,sha256:510336541ffc892d58bfc1a07b37929f2ccf2aa0005831bea0ad2e17cd6b87a7
train_val,f_r_1802_,data/suim_processed/images/train_val/f_r_1802_.jpg,data/suim_processed/masks/train_val/f_r_1802_.png,640,480,640,480,0,0|5,bit_threshold,0,307200,0,0.0,False,none,57668f7a4730582f8d50ec18ff9ec37bf3141641ad8ce9d7b791c2094ea34ae1,62e6677d8fa35fcabb08ece5e3c2d943e04f1c91203c921f3598c94cc2978386,sha256:57668f7a4730582f8d50ec18ff9ec37bf3141641ad8ce9d7b791c2094ea34ae1
train_val,f_r_1803_,data/suim_processed/images/train_val/f_r_1803_.jpg,data/suim_processed/masks/train_val/f_r_1803_.png,640,480,640,480,0,0|5|6,bit_threshold,0,307200,0,0.0,False,none,4b9bc85fc8ae11a414f820f25eeea4f75686d0cbefb67b4570fc1c23e1286733,340da127cd62b72f34f951ac11fd7ef3390b66f5ad88236004b884174b51e0ac,sha256:4b9bc85fc8ae11a414f820f25eeea4f75686d0cbefb67b4570fc1c23e1286733
train_val,f_r_1804_,data/suim_processed/images/train_val/f_r_1804_.jpg,data/suim_processed/masks/train_val/f_r_1804_.png,640,480,640,480,0,6|7,bit_threshold,0,307200,0,0.0,False,none,16196bfb86fdd6b954464fc194c11a88a1b4cb95b393bef79e148890b06e8667,c583eba4c85acb292a4cd696dd30c6cfb79a79049add777054d319a95850dc9c,sha256:16196bfb86fdd6b954464fc194c11a88a1b4cb95b393bef79e148890b06e8667
train_val,f_r_1805_,data/suim_processed/images/train_val/f_r_1805_.jpg,data/suim_processed/masks/train_val/f_r_1805_.png,640,480,640,480,0,0|5|6,bit_threshold,0,307200,0,0.0,False,none,794270262b4f439abaff552dd7751ea92e6301c1cae445b6668d0bf9bb5d5d12,c4ca75362a3f259689a4bf58635b3b1f9eaccc767eb0e6317281534715bcdc64,sha256:794270262b4f439abaff552dd7751ea92e6301c1cae445b6668d0bf9bb5d5d12
train_val,f_r_1809_,data/suim_processed/images/train_val/f_r_1809_.jpg,data/suim_processed/masks/train_val/f_r_1809_.png,640,480,640,480,0,0|6,bit_threshold,0,307200,0,0.0,False,none,74d8626d8c6af60c5a3364630a1f5ce84e74e5a07bec7f540bc3f7f2e48b3787,29805668c3025b8b13dba63a3cb23473090c9ee8e99092b2d296df6df5e606d8,sha256:74d8626d8c6af60c5a3364630a1f5ce84e74e5a07bec7f540bc3f7f2e48b3787
train_val,f_r_180_,data/suim_processed/images/train_val/f_r_180_.jpg,data/suim_processed/masks/train_val/f_r_180_.png,960,540,960,540,0,0|5,bit_threshold,0,518400,0,0.0,False,none,3dbb850ba96dc9e39b074aed7de06bce62f1ff9a88fd39a5580df7094c79ed89,e7da20070b6269f7c1fb5fd2e5d50f40b4e4a72ef863c117c442702b5a399ea7,sha256:3dbb850ba96dc9e39b074aed7de06bce62f1ff9a88fd39a5580df7094c79ed89
train_val,f_r_1811_,data/suim_processed/images/train_val/f_r_1811_.jpg,data/suim_processed/masks/train_val/f_r_1811_.png,640,480,640,480,0,5|6|7,bit_threshold,0,307200,0,0.0,False,none,4c29f0147cfd2db224d2c81d056813620fe05093eec47b40ea77e2bffcfeb29e,53ae0ceaa94eddc15dd1901cae4a1852cea7e8210273e1f03ae9d133b4e816a5,sha256:4c29f0147cfd2db224d2c81d056813620fe05093eec47b40ea77e2bffcfeb29e
train_val,f_r_1815_,data/suim_processed/images/train_val/f_r_1815_.jpg,data/suim_processed/masks/train_val/f_r_1815_.png,640,480,640,480,0,0|5,bit_threshold,0,307200,0,0.0,False,none,e011668d0e17958e0dc5ef5f3c3ffe64b846c704f2779a199c3a5eedbcbabcac,8418a4969d029912047b9c14efdc9b6b8323f80a94ade600dd6a162da0c268f3,sha256:e011668d0e17958e0dc5ef5f3c3ffe64b846c704f2779a199c3a5eedbcbabcac
train_val,f_r_1817_,data/suim_processed/images/train_val/f_r_1817_.jpg,data/suim_processed/masks/train_val/f_r_1817_.png,640,480,640,480,0,0|5|6,bit_threshold,0,307200,0,0.0,False,none,d6fb9a2f8c7f24b748ead73bda9edacfaabdc274724b9cc828085fdbb9fd3017,7a0a215bfadf448d9264aae21ff70e383700ec825c318b1bca6fab8c62ed6447,sha256:d6fb9a2f8c7f24b748ead73bda9edacfaabdc274724b9cc828085fdbb9fd3017
train_val,f_r_1819_,data/suim_processed/images/train_val/f_r_1819_.jpg,data/suim_processed/masks/train_val/f_r_1819_.png,640,480,640,480,0,2|5|6,bit_threshold,0,307200,0,0.0,False,none,4be4fe41895f363cdc9a61e65d146e16dc8d7dff10f59ea8b9af0e3261307022,17ec08e01c3c4898bc4daa0a61673e6aa20c0cf45172c9e34cc679219cb4372c,sha256:4be4fe41895f363cdc9a61e65d146e16dc8d7dff10f59ea8b9af0e3261307022
train_val,f_r_1820_,data/suim_processed/images/train_val/f_r_1820_.jpg,data/suim_processed/masks/train_val/f_r_1820_.png,640,480,640,480,0,0|5|6,bit_threshold,0,307200,0,0.0,False,none,d0d2665059b89e00de942b55f1c8cc5c054a055ad5ca268d7d566e5cf3ce6582,2fe6e7b4faf86fca7cd1c69759635ba60e598462bdc3b03b241def0cbc731b3d,sha256:d0d2665059b89e00de942b55f1c8cc5c054a055ad5ca268d7d566e5cf3ce6582
train_val,f_r_1821_,data/suim_processed/images/train_val/f_r_1821_.jpg,data/suim_processed/masks/train_val/f_r_1821_.png,640,480,640,480,0,0|5,bit_threshold,0,307200,0,0.0,False,none,307469126187a30e3f9353a37ddd9b0e0e864d29a590850fe7ae2fde92868a75,c066b89108ab1927eeeb1fbf3805cfec4720d1ae9d06fd5a82df1c92084537d8,sha256:307469126187a30e3f9353a37ddd9b0e0e864d29a590850fe7ae2fde92868a75
train_val,f_r_1822_,data/suim_processed/images/train_val/f_r_1822_.jpg,data/suim_processed/masks/train_val/f_r_1822_.png,640,480,640,480,0,0|6,bit_threshold,0,307200,0,0.0,False,none,643c3b494a653eedbf6e0855262b5c0caefabfa03c845c3a9af454e5ca684322,99f9315ba69eb3bf739219e9c33bca25d51052a4019bfe9bf55a6211c763a811,sha256:643c3b494a653eedbf6e0855262b5c0caefabfa03c845c3a9af454e5ca684322
train_val,f_r_1823_,data/suim_processed/images/train_val/f_r_1823_.jpg,data/suim_processed/masks/train_val/f_r_1823_.png,640,480,640,480,0,0|2|6|7,bit_threshold,0,307200,0,0.0,False,none,b6613c35c2bff1efca82fd18f3fd2fe1533b2cc0bf9a38e2a167eb1715ff2514,9b7679095e87f7cc3b94f54b3ccc4962ca6998d78b86cca3b6fea23d2066d766,sha256:b6613c35c2bff1efca82fd18f3fd2fe1533b2cc0bf9a38e2a167eb1715ff2514
train_val,f_r_1825_,data/suim_processed/images/train_val/f_r_1825_.jpg,data/suim_processed/masks/train_val/f_r_1825_.png,640,480,640,480,0,0|5|6,bit_threshold,0,307200,0,0.0,False,none,8380bfb98ce82bf25fb56c75590374825889fc8676e490fa023a170db7369018,f8069513090b2dcf8ebea4a67da762227930e9fdf2446f38378390379e90a0e7,sha256:8380bfb98ce82bf25fb56c75590374825889fc8676e490fa023a170db7369018
train_val,f_r_1826_,data/suim_processed/images/train_val/f_r_1826_.jpg,data/suim_processed/masks/train_val/f_r_1826_.png,640,480,640,480,0,0|5|6,bit_threshold,0,307200,0,0.0,False,none,ec18a7b497df4c079a8f0d20b00c837517cc6d251798fcc7261da59a1d0f6941,d456ab94ad78f71924ce28e0f22f355635cc443915d49582848e59c50203e549,sha256:ec18a7b497df4c079a8f0d20b00c837517cc6d251798fcc7261da59a1d0f6941
train_val,f_r_1827_,data/suim_processed/images/train_val/f_r_1827_.jpg,data/suim_processed/masks/train_val/f_r_1827_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0,307200,0,0.0,False,none,30b53893518109de9cbc14939bba22bbc62ab0b91145abf901274c505bf18c95,beb35569441aff946c36115ad32f3c0c1c272ea31328fe5b026c912637f874c7,sha256:30b53893518109de9cbc14939bba22bbc62ab0b91145abf901274c505bf18c95
train_val,f_r_1828_,data/suim_processed/images/train_val/f_r_1828_.jpg,data/suim_processed/masks/train_val/f_r_1828_.png,960,540,960,540,0,0|5|6,bit_threshold,0,518400,0,0.0,False,none,4eb78ef28b359b51c9cf1b7af9921c5c52000b52537c300a71f7210c017f61ae,6041a496c0da588932d773ce742a2d9ddab957546711ba489270c90ba089138e,sha256:4eb78ef28b359b51c9cf1b7af9921c5c52000b52537c300a71f7210c017f61ae
train_val,f_r_1829_,data/suim_processed/images/train_val/f_r_1829_.jpg,data/suim_processed/masks/train_val/f_r_1829_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0,307200,0,0.0,False,none,084b0ddf9142fc709facf6365182624f2e1d8059e25b7742120491415f0c5098,1a3acad526d9d79ed4c22d3abe2df466bf373405b3217c0f22b45ee8bf42363d,sha256:084b0ddf9142fc709facf6365182624f2e1d8059e25b7742120491415f0c5098
train_val,f_r_182_,data/suim_processed/images/train_val/f_r_182_.jpg,data/suim_processed/masks/train_val/f_r_182_.png,640,480,640,480,0,5|6,bit_threshold,0,307200,0,0.0,False,none,c055c9e3a7ba165e14df0bf321a064a63b3bcc1fd45c279e5a0001fd1c8e48cb,09c5eadbc36b7e33b296e13bdc8f0f161ffbeee0ab7c7c4ae2472474368ce91e,sha256:c055c9e3a7ba165e14df0bf321a064a63b3bcc1fd45c279e5a0001fd1c8e48cb
train_val,f_r_1831_,data/suim_processed/images/train_val/f_r_1831_.jpg,data/suim_processed/masks/train_val/f_r_1831_.png,640,480,640,480,0,5|6,bit_threshold,0,307200,0,0.0,False,none,cc0caa6575ff7c0eb7746554f9a2f32728136c91378481b986026bbef0d224bb,2c7b27a628b7a13c797a3ba403b71b6d4bb2f6f36a9220e2fb1e8fb491e85db7,sha256:cc0caa6575ff7c0eb7746554f9a2f32728136c91378481b986026bbef0d224bb
train_val,f_r_1833_,data/suim_processed/images/train_val/f_r_1833_.jpg,data/suim_processed/masks/train_val/f_r_1833_.png,640,480,640,480,0,5|6|7,bit_threshold,0,307200,0,0.0,False,none,e205e972d17a5378010607641238ef64e145dcfc9194f474d2ff272b5b4c2562,35215321a7ef438c3436004c638da1ea4e077a855dbf7df3dd3c39c3df16522f,sha256:e205e972d17a5378010607641238ef64e145dcfc9194f474d2ff272b5b4c2562
train_val,f_r_1837_,data/suim_processed/images/train_val/f_r_1837_.jpg,data/suim_processed/masks/train_val/f_r_1837_.png,640,480,640,480,0,0|2|5|6|7,bit_threshold,0,307200,0,0.0,False,none,c4cc2e3a19215533ae62b646e3619175200d31a76e8fe0645e77f1320cc03c4e,d178ffb17f202202b9dbecd2e76fdfa43f6aea924dc7b8cb8a6e9596abddd662,sha256:c4cc2e3a19215533ae62b646e3619175200d31a76e8fe0645e77f1320cc03c4e
train_val,f_r_183_,data/suim_processed/images/train_val/f_r_183_.jpg,data/suim_processed/masks/train_val/f_r_183_.png,640,480,640,480,0,2|5|6,bit_threshold,0,307200,0,0.0,False,none,e29c710b195e3f1249eff1a9b7bc8d7e75e83d084f69e3371a6c9c94bb63465a,cc207f697575be9bb470f4610bfbc75f0a4d088ebc3b1e8653ed24f8e86bba09,sha256:e29c710b195e3f1249eff1a9b7bc8d7e75e83d084f69e3371a6c9c94bb63465a
train_val,f_r_1840_,data/suim_processed/images/train_val/f_r_1840_.jpg,data/suim_processed/masks/train_val/f_r_1840_.png,640,480,640,480,0,6|7,bit_threshold,0,307200,0,0.0,False,none,22dba17f296d4c7e8e3410783d2df7e254b67658d288fc2cbda418e222e5ff9b,4614c3b8aad9b01d38f32f03e061ed930544682c3f6404151984cfedd2df6b01,sha256:22dba17f296d4c7e8e3410783d2df7e254b67658d288fc2cbda418e222e5ff9b
train_val,f_r_1844_,data/suim_processed/images/train_val/f_r_1844_.jpg,data/suim_processed/masks/train_val/f_r_1844_.png,640,480,640,480,0,6|7,bit_threshold,0,307200,0,0.0,False,none,2ecf4a7d3498952a3260f06ddea2b4aa4dd0da5dea1da67c624c553a86ad0546,04f37b5de9ca7d20adc54086d5126d302bee71b5cfad4aeb4ebd48a2c4e8ee38,sha256:2ecf4a7d3498952a3260f06ddea2b4aa4dd0da5dea1da67c624c553a86ad0546
train_val,f_r_1845_,data/suim_processed/images/train_val/f_r_1845_.jpg,data/suim_processed/masks/train_val/f_r_1845_.png,640,480,640,480,0,0|1|5|6,bit_threshold,0,307200,0,0.0,False,none,af241d32c0501c95a3867ac72b0200f641b09a8b6e85a6ba0022106b8ab9e5e7,aebf0374bf14e2ced293cef4727c64ba5c6faf0af984f010932e1419383d8bc2,sha256:af241d32c0501c95a3867ac72b0200f641b09a8b6e85a6ba0022106b8ab9e5e7
train_val,f_r_1846_,data/suim_processed/images/train_val/f_r_1846_.jpg,data/suim_processed/masks/train_val/f_r_1846_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0,307200,0,0.0,False,none,9886393fd6481103fb1390033e63da69ae6e1d97fd78ba8c77104dca826fc116,febb685041157522c04bf913d1aa8fa29fc0a7a60c875aea8153649a1c6cdcb9,sha256:9886393fd6481103fb1390033e63da69ae6e1d97fd78ba8c77104dca826fc116
train_val,f_r_1847_,data/suim_processed/images/train_val/f_r_1847_.jpg,data/suim_processed/masks/train_val/f_r_1847_.png,640,480,640,480,0,5|6|7,bit_threshold,0,307200,0,0.0,False,none,7952072778b0084851d829aed8558a764fd3069e7dd50b41762d41572636ac2b,2d0a52117b22b78563d1a4ef5f1a2ce71ef37f671522042c97b07d56a3b52df5,sha256:7952072778b0084851d829aed8558a764fd3069e7dd50b41762d41572636ac2b
train_val,f_r_1851_,data/suim_processed/images/train_val/f_r_1851_.jpg,data/suim_processed/masks/train_val/f_r_1851_.png,640,480,640,480,0,0|2|5|6|7,bit_threshold,0,307200,0,0.0,False,none,6767a5d6f894462afe79deb6f3f7221cb31dd45a6f248ccdf0aa37183a7bea9d,18a648aa14f856650b4503417fb2ecc8e6b4ea08ac6304eede8a7dd604695be4,sha256:6767a5d6f894462afe79deb6f3f7221cb31dd45a6f248ccdf0aa37183a7bea9d
train_val,f_r_1854_,data/suim_processed/images/train_val/f_r_1854_.jpg,data/suim_processed/masks/train_val/f_r_1854_.png,640,480,640,480,0,5|6|7,bit_threshold,0,307200,0,0.0,False,none,35e053a38d55fcf1bd7241c72237c835592108a5e8d4734a69fdcc5496a4c95e,665c9499d4a712654188d6f3726bf86a4ccab38aaf53c9b2eebd4284e24a7ec0,sha256:35e053a38d55fcf1bd7241c72237c835592108a5e8d4734a69fdcc5496a4c95e
train_val,f_r_1855_,data/suim_processed/images/train_val/f_r_1855_.jpg,data/suim_processed/masks/train_val/f_r_1855_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0,307200,0,0.0,False,none,fcb632d68c7dbe0d3603b780333ab085b8b1137f2c956563cd8fb82a33c972f2,9a674e6a968c56b69428ff8229e023e4e0244f401ac40c7d4da7c1ada3ad4ae3,sha256:fcb632d68c7dbe0d3603b780333ab085b8b1137f2c956563cd8fb82a33c972f2
train_val,f_r_1856_,data/suim_processed/images/train_val/f_r_1856_.jpg,data/suim_processed/masks/train_val/f_r_1856_.png,640,480,640,480,0,5|6|7,bit_threshold,0,307200,0,0.0,False,none,5d2f75708c819ca0f497a91c108c63e8383b13a92cea7fcfdbaead925c363c86,95f0275900a109c831c891ccf138f8e436d00ec4c9a68df227e010993a9642e5,sha256:5d2f75708c819ca0f497a91c108c63e8383b13a92cea7fcfdbaead925c363c86
train_val,f_r_1857_,data/suim_processed/images/train_val/f_r_1857_.jpg,data/suim_processed/masks/train_val/f_r_1857_.png,640,480,640,480,0,0|6|7,bit_threshold,0,307200,0,0.0,False,none,dd0e65bee6ede3d5a3fd15e405afa2d336e8fd814fd7068871a9827f16baf6d6,ebfaa390ed4ef462da8062faf05ee0df1e29aba73f9e2578b9191bcbd468af74,sha256:dd0e65bee6ede3d5a3fd15e405afa2d336e8fd814fd7068871a9827f16baf6d6
train_val,f_r_1858_,data/suim_processed/images/train_val/f_r_1858_.jpg,data/suim_processed/masks/train_val/f_r_1858_.png,960,540,960,540,0,0|5|6,bit_threshold,0,518400,0,0.0,False,none,8c50b657ef5b57659edc7be6d8e87df9a39394f0a2d4d5a600467f752370936b,af3dfb3aaefe6284ab542eca326e7f3a07554ec14c358e35c8ba14ac8dfe7d0c,sha256:8c50b657ef5b57659edc7be6d8e87df9a39394f0a2d4d5a600467f752370936b
train_val,f_r_1860_,data/suim_processed/images/train_val/f_r_1860_.jpg,data/suim_processed/masks/train_val/f_r_1860_.png,640,480,640,480,0,2|5|6|7,bit_threshold,0,307200,0,0.0,False,none,35af34b9c4601a2765c31ebee1b12ea2c9c83a1f3ec6042d8624d3d82ed7b812,72570358882761fc79fc1c3affa73b03935b1e8770c2a50bae80325718166387,sha256:35af34b9c4601a2765c31ebee1b12ea2c9c83a1f3ec6042d8624d3d82ed7b812
train_val,f_r_1862_,data/suim_processed/images/train_val/f_r_1862_.jpg,data/suim_processed/masks/train_val/f_r_1862_.png,640,480,640,480,0,0|5|6,bit_threshold,0,307200,0,0.0,False,none,bfc123d027918ebb7301b1dc6887c07c435c6f903f412d5918cee343a73349c2,b92d845ed972d5ddee3db53ea533bfc3fb24b7e4c4f827a6610e185d2e913e33,sha256:bfc123d027918ebb7301b1dc6887c07c435c6f903f412d5918cee343a73349c2
train_val,f_r_1863_,data/suim_processed/images/train_val/f_r_1863_.jpg,data/suim_processed/masks/train_val/f_r_1863_.png,640,480,640,480,0,5|6|7,bit_threshold,0,307200,0,0.0,False,none,c82c132ab869e401f49c8d6ef398309032fdb1df30f273afa72d02c7be500c04,6b75db2161ab26b951b980fbec58fd59b8231d11087ea0480beb15edee4c0f91,sha256:c82c132ab869e401f49c8d6ef398309032fdb1df30f273afa72d02c7be500c04
train_val,f_r_1864_,data/suim_processed/images/train_val/f_r_1864_.jpg,data/suim_processed/masks/train_val/f_r_1864_.png,640,480,640,480,0,5|6,bit_threshold,0,307200,0,0.0,False,none,de8250e3350e2d4615b9fa047594f821a9437531105cd06233848f74ce6fe196,5f91782ec9bca0470c9416e86a3115f0991b2166f151c9eff928f1507ca3751b,sha256:de8250e3350e2d4615b9fa047594f821a9437531105cd06233848f74ce6fe196
train_val,f_r_1865_,data/suim_processed/images/train_val/f_r_1865_.jpg,data/suim_processed/masks/train_val/f_r_1865_.png,640,480,640,480,0,0|6,bit_threshold,0,307200,0,0.0,False,none,9c669d7ec321742ace7fc7652dc6b4a0e8b4dec49f11d18ff996190d454d872e,2db37516581d4c6228923da9fe516ce34d0a6f8ad091c5eff713d7544c68c159,sha256:9c669d7ec321742ace7fc7652dc6b4a0e8b4dec49f11d18ff996190d454d872e
train_val,f_r_1868_,data/suim_processed/images/train_val/f_r_1868_.jpg,data/suim_processed/masks/train_val/f_r_1868_.png,640,480,640,480,0,0|1|7,bit_threshold,0,307200,0,0.0,False,none,9351ed3dcb2dd1b83ad26935a317cde138a26fe72cb46bd14316d19bcd9c4a65,af8e634363ddf9c192dc0a3f4ccfec7851999fff1709c0ca8371018d28168cc6,sha256:9351ed3dcb2dd1b83ad26935a317cde138a26fe72cb46bd14316d19bcd9c4a65
train_val,f_r_1870_,data/suim_processed/images/train_val/f_r_1870_.jpg,data/suim_processed/masks/train_val/f_r_1870_.png,640,480,640,480,0,5|6|7,bit_threshold,0,307200,0,0.0,False,none,a8c7804d42c60a0bceb9a54ba3845a0ac978b9431556797e9075b9e15cdf54a8,e8fdef2fb477e6a8fcc6b9ac6d2557d44d58642c4f6770b6010edb729ae15ab4,sha256:a8c7804d42c60a0bceb9a54ba3845a0ac978b9431556797e9075b9e15cdf54a8
train_val,f_r_1872_,data/suim_processed/images/train_val/f_r_1872_.jpg,data/suim_processed/masks/train_val/f_r_1872_.png,640,480,640,480,0,0|5,bit_threshold,0,307200,0,0.0,False,none,fe3429feb7fb92874e81d0376fbcdaf88784f834f77d8a09d349472fc864aa9c,0c650101858355854e157e69acc77624e24263adf8a485f6e82b5c3b427028ee,sha256:fe3429feb7fb92874e81d0376fbcdaf88784f834f77d8a09d349472fc864aa9c
train_val,f_r_1875_,data/suim_processed/images/train_val/f_r_1875_.jpg,data/suim_processed/masks/train_val/f_r_1875_.png,960,540,960,540,0,0|5|6,bit_threshold,0,518400,0,0.0,False,none,8e5f7721747f90d0faef9cf05b3e0dccb43b8db0f4e7284f64f51521791aa6b7,e2795441f48bdd14778d83df937bc89e26a0633717328fa8db201c06a631cd70,sha256:8e5f7721747f90d0faef9cf05b3e0dccb43b8db0f4e7284f64f51521791aa6b7
train_val,f_r_1877_,data/suim_processed/images/train_val/f_r_1877_.jpg,data/suim_processed/masks/train_val/f_r_1877_.png,640,480,640,480,0,0|6,bit_threshold,0,307200,0,0.0,False,none,02ea54bd7238456f553e689ec7e146cf13b6ab20ac06807e19a8301c882d1a71,dbfd4eb2ad6aa1b661d710f54b051705eb0654c5caa282ba4db1586ec788ebe7,sha256:02ea54bd7238456f553e689ec7e146cf13b6ab20ac06807e19a8301c882d1a71
train_val,f_r_1881_,data/suim_processed/images/train_val/f_r_1881_.jpg,data/suim_processed/masks/train_val/f_r_1881_.png,640,480,640,480,0,0|5|7,bit_threshold,0,307200,0,0.0,False,none,e08206ddb170910f1e5787730f61d7278b9c246b7bf3a0370cacd4e1f804a399,9b8e29270448ba4a65fafc45d8dabe0137e2f69fecbe2f4f764ed63f13712c47,sha256:e08206ddb170910f1e5787730f61d7278b9c246b7bf3a0370cacd4e1f804a399
train_val,f_r_1882_,data/suim_processed/images/train_val/f_r_1882_.jpg,data/suim_processed/masks/train_val/f_r_1882_.png,640,480,640,480,0,5|6|7,bit_threshold,0,307200,0,0.0,False,none,665c8273944d679dec114cd84d2c4b98a9fbc42a357462e2bc4aacec98694dce,06b5c9cac383658a9abf6d66ec6a4d92d1bba60143b945a31518ef3451a9aa07,sha256:665c8273944d679dec114cd84d2c4b98a9fbc42a357462e2bc4aacec98694dce
train_val,f_r_1883_,data/suim_processed/images/train_val/f_r_1883_.jpg,data/suim_processed/masks/train_val/f_r_1883_.png,640,480,640,480,0,0|5|6,bit_threshold,0,307200,0,0.0,False,none,bc7e9b2460487cbc9c7ef7cba88a8614466c4b294297bbb0e3ba1724a16532fe,e1b808974a8c848eb21927ab7731e0dc06b3e51ebc732011afd52e221c65a872,sha256:bc7e9b2460487cbc9c7ef7cba88a8614466c4b294297bbb0e3ba1724a16532fe
train_val,f_r_1887_,data/suim_processed/images/train_val/f_r_1887_.jpg,data/suim_processed/masks/train_val/f_r_1887_.png,640,480,640,480,0,0|1|5|6|7,bit_threshold,0,307200,0,0.0,False,none,c22030402a36fdac4733bcf9d96968dcefb05a56d9a9a61387ee15b06fee7b9c,15e3f0b083ad78e2ce68bdaf7db82087444b9581df9cd2953bdc9dd517bbae66,sha256:c22030402a36fdac4733bcf9d96968dcefb05a56d9a9a61387ee15b06fee7b9c
