sample_id,partition,image_path,image_sha256,phash,dhash,scene_group_id,scene_group_source
f_r_1870_,train_val,data/suim_processed/images/train_val/f_r_1870_.jpg,a8c7804d42c60a0bceb9a54ba3845a0ac978b9431556797e9075b9e15cdf54a8,11070602876628264281,7488354494968934496,scene:f_r_1870_,exact_sha
f_r_1871_,train_val,data/suim_processed/images/train_val/f_r_1871_.jpg,57b42ffab96161dfba20ad3505b62b0f9ad4ba97e3fdfe9784efeea67b22a412,12956523116541428082,16169014977918377374,scene:f_r_1871_,exact_sha
f_r_1872_,train_val,data/suim_processed/images/train_val/f_r_1872_.jpg,fe3429feb7fb92874e81d0376fbcdaf88784f834f77d8a09d349472fc864aa9c,10710079446551502584,17930666913899516980,scene:f_r_1872_,exact_sha
f_r_1875_,train_val,data/suim_processed/images/train_val/f_r_1875_.jpg,8e5f7721747f90d0faef9cf05b3e0dccb43b8db0f4e7284f64f51521791aa6b7,16183606588126673218,18228869122010349955,scene:f_r_1875_,exact_sha
f_r_1876_,train_val,data/suim_processed/images/train_val/f_r_1876_.jpg,ad69193fe9ff1a48081ae338c5f3dcdbd4bb939b7682482e70b74e49a55ce881,17458142488409487857,16270669062969532608,scene:f_r_1876_,exact_sha
f_r_1877_,train_val,data/suim_processed/images/train_val/f_r_1877_.jpg,02ea54bd7238456f553e689ec7e146cf13b6ab20ac06807e19a8301c882d1a71,11878439072300642918,9010435513982,scene:f_r_1877_,exact_sha
f_r_1879_,train_val,data/suim_processed/images/train_val/f_r_1879_.jpg,5e6c4530244689218c2163d55ccf2d1e0ddd5539babb82c721a0eea26c459580,12918801976930349926,11593672737566783592,scene:f_r_1879_,exact_sha
f_r_1881_,train_val,data/suim_processed/images/train_val/f_r_1881_.jpg,e08206ddb170910f1e5787730f61d7278b9c246b7bf3a0370cacd4e1f804a399,9445099744044416152,7771908716624285281,scene:f_r_1881_,exact_sha
f_r_1882_,train_val,data/suim_processed/images/train_val/f_r_1882_.jpg,665c8273944d679dec114cd84d2c4b98a9fbc42a357462e2bc4aacec98694dce,9692676251819351911,15624368088020837574,scene:f_r_1882_,exact_sha
f_r_1883_,train_val,data/suim_processed/images/train_val/f_r_1883_.jpg,bc7e9b2460487cbc9c7ef7cba88a8614466c4b294297bbb0e3ba1724a16532fe,10791005383959340999,15629993980728064557,scene:f_r_1883_,exact_sha
f_r_1884_,train_val,data/suim_processed/images/train_val/f_r_1884_.jpg,81fa2705c38a2ed7b1edfadd659101a3077b007e0ae474b079d5e1cc708b248a,9854425689837328835,9280207126028418302,scene:f_r_1884_,exact_sha
f_r_1885_,train_val,data/suim_processed/images/train_val/f_r_1885_.jpg,37caababdb3ecfaf0627c668fce9ee87b7367d33e98fe41f0cad27f32ef5057e,10332483752267254989,11836272284500871522,scene:f_r_1885_,exact_sha
f_r_1887_,train_val,data/suim_processed/images/train_val/f_r_1887_.jpg,c22030402a36fdac4733bcf9d96968dcefb05a56d9a9a61387ee15b06fee7b9c,14218474434651936474,14765272134834774758,scene:f_r_1887_,exact_sha
f_r_1890_,train_val,data/suim_processed/images/train_val/f_r_1890_.jpg,484be81786e9c886121b6b985d9175320c3fec7ac16551beeaa85033e51cd226,16545191108704490181,18007256250776015580,scene:f_r_1890_,exact_sha
f_r_1891_,train_val,data/suim_processed/images/train_val/f_r_1891_.jpg,a1d8038e84636be596d6843cb2e00a4224f45faf22f197320bce8d4833d69697,11264467706627372490,17357137881500235122,scene:f_r_1891_,exact_sha
f_r_1894_,train_val,data/suim_processed/images/train_val/f_r_1894_.jpg,9d6e04bbcd7a75bb8aa2df489b2032e8d841ecb785d82fd75778c01515e50109,13966395606246540179,2634756160640647888,scene:f_r_1894_,exact_sha
f_r_1895_,train_val,data/suim_processed/images/train_val/f_r_1895_.jpg,fd10f5131eb9719348faabfe10f1c21ccab6d35f10c831cbfb271c2d2cc5e676,10420359509838127545,18211634372715016432,scene:f_r_1895_,exact_sha
f_r_1896_,train_val,data/suim_processed/images/train_val/f_r_1896_.jpg,e7063d9e1f05e4a2c86cde65a1167b8b9b557b597f16fa41ced06e8f5c1353d1,14254509724721458129,11009059618074261655,scene:f_r_1896_,exact_sha
f_r_1897_,train_val,data/suim_processed/images/train_val/f_r_1897_.jpg,9148d4dd85f95b1dcda3cff7bb6a1f89a17f59e4ca20f3cbe32963e43da19522,15480080706242108216,14151462369125500135,scene:f_r_1897_,exact_sha
f_r_1899_,train_val,data/suim_processed/images/train_val/f_r_1899_.jpg,243688ec2faaef5e425326f14f0ccf48d8ccfcefbc6dae0a5a8d86049ec7621d,14195609034705341939,13889330846620582976,scene:f_r_1899_,exact_sha
f_r_189_,train_val,data/suim_processed/images/train_val/f_r_189_.jpg,2145beedf7f94769d0986da78a6a909a2ccffcef243ef0eee79b5c4a7d93f174,10797559144149919650,11543413247603297519,scene:f_r_189_,exact_sha
f_r_1900_,train_val,data/suim_processed/images/train_val/f_r_1900_.jpg,26dde07b3a467d782b34f975b5e60013fd9e8745038e8b33eab27941a5a339c3,15757470085830739440,14180871036930736536,scene:f_r_1900_,exact_sha
f_r_1901_,train_val,data/suim_processed/images/train_val/f_r_1901_.jpg,baa438b0c4a9176194460dae0411c8fb25f76d431e6d9c537d92de569cfe1feb,15605869021249962893,2105706192553837379,scene:f_r_1901_,exact_sha
f_r_1903_,train_val,data/suim_processed/images/train_val/f_r_1903_.jpg,bbc3ce58753ddc4e310ad633cc79efccd2bcd0af6f1c2f4a90889353109b2601,10311385549947902275,17847654495630616389,scene:f_r_1903_,exact_sha
f_r_1904_,train_val,data/suim_processed/images/train_val/f_r_1904_.jpg,7c57b18610f95aae1069986e73c39f1a5f0859f48e63e6df26500465fb852a0a,15188729044421887379,16202247911392971916,scene:f_r_1904_,exact_sha
f_r_1908_,train_val,data/suim_processed/images/train_val/f_r_1908_.jpg,37770566b568ba94c3f018373db4f48132c53b0997b77220bbb0c3539ed69a10,11556210879783085368,47752257819808711,scene:f_r_1908_,exact_sha
f_r_190_,train_val,data/suim_processed/images/train_val/f_r_190_.jpg,0cf23e320ff5c117b53a64c83addb3119f9017c0685fd622f635148a6f425c81,15389128589487548755,13970307367856974914,scene:f_r_190_,exact_sha
f_r_1911_,train_val,data/suim_processed/images/train_val/f_r_1911_.jpg,cddd069a8f7cbfe5f5eaf2c07ec5e2cff87f853cbc490fdac3cecaf6be562c3d,9344568573014849307,18374642099025188042,scene:f_r_1911_,exact_sha
f_r_1912_,train_val,data/suim_processed/images/train_val/f_r_1912_.jpg,7daa4870e2a6bc6b4627434b70b3a970ecfd4f1affba6640a2ccee219d915ca4,13902489874853577596,11592371485889048744,scene:f_r_1912_,exact_sha
f_r_1913_,train_val,data/suim_processed/images/train_val/f_r_1913_.jpg,4e1a43a167949587243c3cc90673be5cd8f5c7f27f85b6673f7bd8c2d11e642c,12305376253734040550,17429151499272689967,scene:f_r_1913_,exact_sha
f_r_1915_,train_val,data/suim_processed/images/train_val/f_r_1915_.jpg,928cd14837b9c194fccbb54c2822fe8e2818a98a56db90ee52a5be376e6e6a2b,13023539707692861722,2749076274268222665,scene:f_r_1915_,exact_sha
f_r_191_,train_val,data/suim_processed/images/train_val/f_r_191_.jpg,2baa6ef28d15ba858533dd3cc6205ee15eaefce9ed1608a8d9fba7230927f77a,17266896981879243738,288796657523564864,scene:f_r_191_,exact_sha
f_r_1921_,train_val,data/suim_processed/images/train_val/f_r_1921_.jpg,cb61bc88603b8b605158d8606248b178d4c65f42574e6191fcc9a2999fb070d0,9595609770735466569,4244837202013647096,scene:f_r_1921_,exact_sha
f_r_1923_,train_val,data/suim_processed/images/train_val/f_r_1923_.jpg,448b705350896853ad79a9871d5602b49ef376253e5e14abea2d8c3bad54933b,11266428913587860965,13272301828342838486,scene:f_r_1923_,exact_sha
f_r_1924_,train_val,data/suim_processed/images/train_val/f_r_1924_.jpg,b11b1b14affc82861ff0f9868ae04e8e424ba013137995d72ca7eb06654eea93,10228336280666755205,17321347362668106739,scene:f_r_1924_,exact_sha
f_r_1925_,train_val,data/suim_processed/images/train_val/f_r_1925_.jpg,74596b980ca7b867c8c81ed7f364e9eb008e109352348d294dd0a386e45ed71d,17541973609296305076,1735254264984980851,scene:f_r_1925_,exact_sha
f_r_1926_,train_val,data/suim_processed/images/train_val/f_r_1926_.jpg,73a75aa037fa150310e51ebaa4582e02d388142c18f20986e1061cf2f1976248,17715413331376637594,1159681399180788803,scene:f_r_1926_,exact_sha
f_r_1928_,train_val,data/suim_processed/images/train_val/f_r_1928_.jpg,24c24676536a4814c5559abf8e97764368a4e4c953f2ffaec3f0d80d47305752,14623965468363409086,12689183325931692993,scene:f_r_1928_,exact_sha
f_r_1929_,train_val,data/suim_processed/images/train_val/f_r_1929_.jpg,a58d2f924a1f6b54d5b91a5e61af392808cc52d1696d0d21d26e140542a28a24,11128760347988293863,12915052693662825443,scene:f_r_1929_,exact_sha
f_r_192_,train_val,data/suim_processed/images/train_val/f_r_192_.jpg,05fcd79cdf87276971e8edd3a54f29746a002b7091f333d5255428117fa342f6,16642093975119684609,9792205785225750386,scene:f_r_192_,exact_sha
f_r_1930_,train_val,data/suim_processed/images/train_val/f_r_1930_.jpg,e1ac18e504a307e04e30655a10d42b4e866758e951a42cca5bbe18ddda8b1c07,9318913589160175647,17480878741266046054,scene:f_r_1930_,exact_sha
f_r_1932_,train_val,data/suim_processed/images/train_val/f_r_1932_.jpg,0bfc266d8d2144cb06080d8aefdba096536ff012371147ce0e67ac14d7c72590,11125804704226055224,4987099803003704057,scene:f_r_1932_,exact_sha
f_r_1933_,train_val,data/suim_processed/images/train_val/f_r_1933_.jpg,ccf886cad79ebcf15ba425f5c528ee3077439d61017a678b3375d564049996ba,15767714791228058730,6989628303823073971,scene:f_r_1933_,exact_sha
f_r_1934_,train_val,data/suim_processed/images/train_val/f_r_1934_.jpg,7041c2ac98cacc672b072fdb13e5365aab42bb8b37e3a660fbc0bdab3ac9188a,12040770698145326536,6111622516953826662,scene:f_r_1934_,exact_sha
f_r_1935_,train_val,data/suim_processed/images/train_val/f_r_1935_.jpg,5d6ff067501df5e9362a60b2e59049bb8027bbd7dbb57567be903761e29b3350,15064318406225659162,16349160182833519258,scene:f_r_1935_,exact_sha
f_r_1936_,train_val,data/suim_processed/images/train_val/f_r_1936_.jpg,32576396ce2c4d865f4c714942fa3bb79a079592dba9d35143dfc1f011c7d07a,9638040330891063965,14901441135495666765,scene:f_r_1936_,exact_sha
f_r_1937_,train_val,data/suim_processed/images/train_val/f_r_1937_.jpg,d91afaab6589ef11d200169559f0be9b6f4cb02967357a4aab08f670482c2faa,17583826431324461267,7360496210487062658,scene:f_r_1937_,exact_sha
f_r_1939_,train_val,data/suim_processed/images/train_val/f_r_1939_.jpg,63507ee0679c04abdd03e1229631cb50b4ce63488137fb97436d53eebccd0f85,14899307731682268717,16493983856179551033,scene:f_r_1939_,exact_sha
f_r_1941_,train_val,data/suim_processed/images/train_val/f_r_1941_.jpg,b34451473324fd0067577058ff4b9a2f9028d9400ba8c736d8f4349c3af8ecd5,10461423674185549820,18085608348527023352,scene:f_r_1941_,exact_sha
f_r_1943_,train_val,data/suim_processed/images/train_val/f_r_1943_.jpg,bf17d63e9240cdeaa0cefd45532064267cc6730bd1eecbc93f5e89ddabf2924b,14794102895530838298,5252591075305690814,scene:f_r_1943_,exact_sha
f_r_1946_,train_val,data/suim_processed/images/train_val/f_r_1946_.jpg,7078bd1c416712485780a26f358786e1df73cbfcd48f561bc64808bc21134b00,16399238497566489704,16486150575198315395,scene:f_r_1946_,exact_sha
f_r_1947_,train_val,data/suim_processed/images/train_val/f_r_1947_.jpg,57e836506e49ebcb3fc886ba408017d752c8b16e0f4beb9a8859ad8f6518f466,9784529542654522277,16315269815043223535,scene:f_r_1947_,exact_sha
f_r_194_,train_val,data/suim_processed/images/train_val/f_r_194_.jpg,2bfedd3cff641b0436d0a61649a038b62aed1a7d13c8dc8a0d040c90c42d0e75,15119118194486911884,15623251887532602096,scene:f_r_194_,exact_sha
f_r_1950_,train_val,data/suim_processed/images/train_val/f_r_1950_.jpg,e59168bc5f5326d786d848a3d2d1a3d560fcb7be0db6f8f7c410a61be3ccea02,10492932786927910625,17361650311590631568,scene:f_r_1950_,exact_sha
f_r_1951_,train_val,data/suim_processed/images/train_val/f_r_1951_.jpg,70b6d7af54b4fe32e2b6df208c6ab9b55f659e9b14d605845425f30a004c87d5,14252433114146812086,10511697824151676596,scene:f_r_1951_,exact_sha
f_r_1952_,train_val,data/suim_processed/images/train_val/f_r_1952_.jpg,482b9873f5e99d47e3970ddddecedb414e8f42eb42e5980d99cea42d9e5bb8c9,14972164667698022192,9241457079043498000,scene:f_r_1952_,exact_sha
f_r_1955_,train_val,data/suim_processed/images/train_val/f_r_1955_.jpg,0c778bcf5fbe8e429aa4de82495c3e86584c0afb69ca3da8b0cdfcdb56567fcd,10916999441985979641,18083875534645640243,scene:f_r_1955_,exact_sha
f_r_1956_,train_val,data/suim_processed/images/train_val/f_r_1956_.jpg,c37fbbccbe9c7c8f48932a888c57f8a3657dedb897b5ea79fa1cd88558379472,12419577440420311578,9892636460124698238,scene:f_r_1956_,exact_sha
f_r_1957_,train_val,data/suim_processed/images/train_val/f_r_1957_.jpg,5cb8fd1fa938951999470ff1d79b7a8a1b75c6225bfaecac0d2777432e49cb68,10940398178995956055,13290347644139830777,scene:f_r_1957_,exact_sha
f_r_1958_,train_val,data/suim_processed/images/train_val/f_r_1958_.jpg,c82b9a7295f39c208fdb733748a5edd6e6d81d4ef0e7968451fbbfa6915ea29c,17349167380991678150,12504396731650674713,scene:f_r_1958_,exact_sha
f_r_195_,train_val,data/suim_processed/images/train_val/f_r_195_.jpg,db56fc11b8eda1998b1c347f962c2d65d7b4592dbe223843b5cebb2cfc47db7a,10335795123847283771,1359663885613941,scene:f_r_195_,exact_sha
f_r_1961_,train_val,data/suim_processed/images/train_val/f_r_1961_.jpg,f5ef1a5ed355b05834ebcdf3e410e8df3f3bb7ad30f7dcf5adaf5f5234e5e619,14256201139370447524,15056575551597430479,scene:f_r_1961_,exact_sha
f_r_1962_,train_val,data/suim_processed/images/train_val/f_r_1962_.jpg,41044a04a0f1a9afc728382c2936d6310c0806dbeb714c22b80cad3415cd01b9,10936682297542240324,5532888112112884042,scene:f_r_1962_,exact_sha
f_r_1963_,train_val,data/suim_processed/images/train_val/f_r_1963_.jpg,2d5cbd98085979d6404e7f0268aafb495aa105a709050528544aa967a3544df2,13977982721805660446,12151488748769371382,scene:f_r_1963_,exact_sha
f_r_1964_,train_val,data/suim_processed/images/train_val/f_r_1964_.jpg,3e8a7c9e32d0c2e74a03f550370fafd90b7f8ca08a477fb88b0ebdaad1b8515a,14211274914586904755,13889279031601285320,scene:f_r_1964_,exact_sha
f_r_1968_,train_val,data/suim_processed/images/train_val/f_r_1968_.jpg,cdec3b22566f7cbf6327990fc7741fe1f6450c63d8166062392eafe4243fe725,18347259271930110064,7216495224708678085,scene:f_r_1968_,exact_sha
f_r_1969_,train_val,data/suim_processed/images/train_val/f_r_1969_.jpg,2144363cd6fd1a9cb3c00cfa65a17c9e119115aeaebea033aced50983fbcd2c0,10701359497277230281,17929098588970552342,scene:f_r_1969_,exact_sha
f_r_196_,train_val,data/suim_processed/images/train_val/f_r_196_.jpg,b3f28546caf17b3a903f310b0b6166a2c3840b19b80806faac255748b928ba0f,15417064909578881224,17449353216,scene:f_r_196_,exact_sha
f_r_1970_,train_val,data/suim_processed/images/train_val/f_r_1970_.jpg,1aa3b3f74aabbe49a005af2fa7834c9083635fc174bf9bd6d8ff8f1a2c051596,17332538894081865423,12896724515820471830,scene:f_r_1970_,exact_sha
f_r_1971_,train_val,data/suim_processed/images/train_val/f_r_1971_.jpg,44b2c095a7e83a69fc8605c173270a70a674de35a54f60996832b99447e7c636,9456026937863773861,7636356584593417954,scene:f_r_1971_,exact_sha
f_r_1973_,train_val,data/suim_processed/images/train_val/f_r_1973_.jpg,b9c5736470e4b0dd14786f042de3d75ce55b40570b856906b2e08263fc2b1de5,15889181948114289466,16326420781806593063,scene:f_r_1973_,exact_sha
f_r_1976_,train_val,data/suim_processed/images/train_val/f_r_1976_.jpg,bf1b1cc7902e281726a297e797455a109b302a471f20acae4f3891534e9af59c,15953448052569005910,1196379032285002418,scene:f_r_1976_,exact_sha
f_r_1983_,train_val,data/suim_processed/images/train_val/f_r_1983_.jpg,08c90802ead27991703d0cf4674eea9730aa25a1a40a65bffdd0df220296399d,15315188332778901654,13970430875788248076,scene:f_r_1983_,exact_sha
f_r_1985_,train_val,data/suim_processed/images/train_val/f_r_1985_.jpg,89fa862c19a37e094bb9bece5f140148c50b9bf14d4ac575a20d2c96d541ab83,9708228418204667782,7061039050033390820,scene:f_r_1985_,exact_sha
f_r_1986_,train_val,data/suim_processed/images/train_val/f_r_1986_.jpg,c517c92c304b80431c2e2f4e274e0f586d28038cc60fa3f31e5a4cb0565a3b03,14355792765147855939,14134680098990901458,scene:f_r_1986_,exact_sha
f_r_1987_,train_val,data/suim_processed/images/train_val/f_r_1987_.jpg,4208a3a65e78fc990bc4933244f7b50aa11517f8d76734b1ea6017d5d72e4fab,10338718221592810649,5860224783918352102,scene:f_r_1987_,exact_sha
f_r_1989_,train_val,data/suim_processed/images/train_val/f_r_1989_.jpg,c5657d22030b949212e585df7d355e10d12032014a78343c7b9bb804a6e1accf,11617393939296524646,6257430469393181638,scene:f_r_1989_,exact_sha
f_r_198_,train_val,data/suim_processed/images/train_val/f_r_198_.jpg,02651f9003195e12b9404e21d56a85ed336f01bf7b7d50dec3a8db53a0e69c10,12742529583726923415,14534585591833009395,scene:f_r_198_,exact_sha
f_r_1990_,train_val,data/suim_processed/images/train_val/f_r_1990_.jpg,c4c3ee8f8792982d4312e1ee25b0d9fc60460e8a4c6249b7583017b23095e2a8,15649391640847006256,7183835539497867288,scene:f_r_1990_,exact_sha
f_r_1991_,train_val,data/suim_processed/images/train_val/f_r_1991_.jpg,2463471caf436e45e6843d5946eafe44232848d2834dad664b0228090e5fb7a5,12850223207827140090,8086539669207493983,scene:f_r_1991_,exact_sha
f_r_1995_,train_val,data/suim_processed/images/train_val/f_r_1995_.jpg,315378ac383c49f1de4eddf89a30616e245df438163c867ef891ad9cfbf26261,10182960594867203993,12557850714838054627,scene:f_r_1672_,exact_sha
f_r_1997_,train_val,data/suim_processed/images/train_val/f_r_1997_.jpg,b295894ee2426317b09b35bcb3388c75762474c631d89c3c75a1593813dc7d32,10414431423391883758,13286995184103242801,scene:f_r_1997_,exact_sha
f_r_1999_,train_val,data/suim_processed/images/train_val/f_r_1999_.jpg,b8ea8367000c4d40670509a5839ddbb0e9a17d004cee7057cda359e42af98f3e,14745121548099904212,2807544005517382740,scene:f_r_1999_,exact_sha
f_r_19_,train_val,data/suim_processed/images/train_val/f_r_19_.jpg,b03630885a0654e6ed6d5dcf3f1b5807f39ce4ebb5b9dff2fc7348e041cba7e4,10282106964208078798,11233499436890037603,scene:f_r_19_,exact_sha
f_r_1_,train_val,data/suim_processed/images/train_val/f_r_1_.jpg,f7f704865c139584ea8b658b3ed821e083ffef15351eb4111489c49f0670d1de,18188388856602087095,8156362183788475518,scene:f_r_1_,exact_sha
f_r_2001_,train_val,data/suim_processed/images/train_val/f_r_2001_.jpg,8abe385dd8a71e19bf3aae1e2b328f30e60e3b02b80b3d19802d1409b59d160c,13817114433793894855,14466835437164764191,scene:f_r_2001_,exact_sha
f_r_2003_,train_val,data/suim_processed/images/train_val/f_r_2003_.jpg,f931bafb4d341313e80c7722a28ebdb33684c009382452837457bbc37d26cd17,9668509223918358570,8281835417527041244,scene:f_r_2003_,exact_sha
f_r_2004_,train_val,data/suim_processed/images/train_val/f_r_2004_.jpg,ae3b4373732dfadd41a8a28566b5ce7e46d55c5112367f29f46332f20cf9a003,18212763584109199363,3508462751321446472,scene:f_r_2004_,exact_sha
f_r_2005_,train_val,data/suim_processed/images/train_val/f_r_2005_.jpg,e287374699e43e70aee240ad185d29dfa570bdcb7d6376871c64059e1e667745,15294573293881604998,10435069655735075872,scene:f_r_2005_,exact_sha
f_r_200_,train_val,data/suim_processed/images/train_val/f_r_200_.jpg,11540ed1571e4c75edff515701bf4c7ff01f5ad7a1afad8fad84854466c40464,15737214882446167093,8676299278054946936,scene:f_r_200_,exact_sha
f_r_2011_,train_val,data/suim_processed/images/train_val/f_r_2011_.jpg,4daef509407089b82d9c0df3c4c9e168ab78fcb0fa81b5cdeed0a4dc4c8d8794,10099660562254973923,15851258805471210724,scene:f_r_2011_,exact_sha
f_r_2012_,train_val,data/suim_processed/images/train_val/f_r_2012_.jpg,1c2181d6d41b06975fdf5ea2e14334f231abc2fd388301c3842197bc9de96c88,11476332319058122417,18444181986638330739,scene:f_r_2012_,exact_sha
f_r_2013_,train_val,data/suim_processed/images/train_val/f_r_2013_.jpg,64357ddba638773346ff6ce0714deb0cfe37790e384596498df8f4338cb05b79,12956060321014553667,11062776485893840799,scene:f_r_2013_,exact_sha
f_r_2015_,train_val,data/suim_processed/images/train_val/f_r_2015_.jpg,7b47fe6fc6cd2ff18306fd36e0f2564e5b25519c1c5172d0a163b3f353b9a18e,12848150374196361499,2317508061362580837,scene:f_r_2015_,exact_sha
f_r_2016_,train_val,data/suim_processed/images/train_val/f_r_2016_.jpg,5b41f5fd8a5abd9b97f9f5df8188f1e7acfe80cf5094cf6e73036b9998598e16,9756082733387831835,13156851722093715032,scene:f_r_2016_,exact_sha
f_r_2017_,train_val,data/suim_processed/images/train_val/f_r_2017_.jpg,62365273345aca25b6536e8726286abeeb9005892629fac6969b36e88b9b530e,14440595074966747787,7229416197361858225,scene:f_r_2017_,exact_sha
f_r_2018_,train_val,data/suim_processed/images/train_val/f_r_2018_.jpg,d3c266828f400f0278223ff8618f89bd5c4f1955d1c844276f843cf14a72b3a9,14717470296611651855,2463525297568408726,scene:f_r_2018_,exact_sha
f_r_2019_,train_val,data/suim_processed/images/train_val/f_r_2019_.jpg,3e68d2c8deb7827a3135f3e3d7adc2f792f2fe2e6a954433e2c98acae699fcd3,11760130000746561674,7079271086969541480,scene:f_r_2019_,exact_sha
f_r_2020_,train_val,data/suim_processed/images/train_val/f_r_2020_.jpg,40dc5d344a4373d6358d830822fb3f16ae05f2c137a5a3dfe7a922184ae8d6d6,15134885250855915444,15245777569670073516,scene:f_r_2020_,exact_sha
f_r_2030_,train_val,data/suim_processed/images/train_val/f_r_2030_.jpg,5c4cb3061a269db75d3b48a04a1aecd4a7963f4c51de29845a102c190dc38415,15130934666181267088,254506258989231356,scene:f_r_2030_,exact_sha
f_r_2031_,train_val,data/suim_processed/images/train_val/f_r_2031_.jpg,c5d2cbd645b3e4fc230a652466a65fad22e56ce1766c4c589fc5ea3ad7cea315,13932184300694030317,16202142301293496279,scene:f_r_2031_,exact_sha
f_r_2032_,train_val,data/suim_processed/images/train_val/f_r_2032_.jpg,550056e268d2479c8d24d10b1393b4a3f618ad850a77006c7555fe9934171fca,14640974014815241955,7576008268205625528,scene:f_r_2032_,exact_sha
f_r_2033_,train_val,data/suim_processed/images/train_val/f_r_2033_.jpg,dd9db36ac75246e0ea42e8e79dba507664c57ca4ea16d2a2edbbebbd79c3490d,12956249436506883187,9568681169220540861,scene:f_r_2033_,exact_sha
f_r_2039_,train_val,data/suim_processed/images/train_val/f_r_2039_.jpg,4cef784fe38b326446a47af9e2690dfd213d94ae0ffafb7366d73d7c181cfefc,15182634664076417350,17648706222908514481,scene:f_r_2039_,exact_sha
f_r_2041_,train_val,data/suim_processed/images/train_val/f_r_2041_.jpg,0f8309baf2c9e7d1c971bc475cddcdbfa731ca23dcdaa49a9ea5481cdaa43871,17641189838398137103,11256818765970480678,scene:f_r_2041_,exact_sha
f_r_2043_,train_val,data/suim_processed/images/train_val/f_r_2043_.jpg,fdfa7cebd90f91bb3e9b7acc8a9adb10ec0f10c6ed51eaeb720f19688bbdb3c7,10757377360147279251,16423136567382281420,scene:f_r_2043_,exact_sha
f_r_2048_,train_val,data/suim_processed/images/train_val/f_r_2048_.jpg,bfdc3407662bd4eb5f96a0fbe05142d63295dfa5c17950157fe871fa9c0933ff,14360352644618957075,11880725515286231216,scene:f_r_2048_,exact_sha
f_r_204_,train_val,data/suim_processed/images/train_val/f_r_204_.jpg,e36a838507c8fb8aaeaefb1440e4db1bb1ee1a996c858a4dfcd3e4f705548312,10532175368581979005,18446743586474854496,scene:f_r_204_,exact_sha
f_r_2050_,train_val,data/suim_processed/images/train_val/f_r_2050_.jpg,651a1143c2af6e1f99794cf0eedcbaf225041b6061241d225201de97ab45b7b5,13886314280829663094,11282790879989453201,scene:f_r_2050_,exact_sha
f_r_2053_,train_val,data/suim_processed/images/train_val/f_r_2053_.jpg,e081e7276599ca7d0b5bcab730c4d32c663712135a2109783557ffea31eb0de9,15450636592677531074,6691445541452426396,scene:f_r_2053_,exact_sha
f_r_2055_,train_val,data/suim_processed/images/train_val/f_r_2055_.jpg,a5247c84f366e2749d0f5629442c46da5e555967f0123587af8816ee487201fa,16992379277451612841,12747659328669573991,scene:f_r_2055_,exact_sha
f_r_2058_,train_val,data/suim_processed/images/train_val/f_r_2058_.jpg,8471102d671b98523c844430d5e0e123fae1c12e1ce416bb6c120debbf82804a,13989358155784010648,8063065666040146377,scene:f_r_2058_,exact_sha
f_r_2059_,train_val,data/suim_processed/images/train_val/f_r_2059_.jpg,00e7388a2b094028d5ac24f0c0cd9a75a304db0dc9cdc25ca278882de32d74dd,17280578048807862502,81135374500850509,scene:f_r_2059_,exact_sha
f_r_2060_,train_val,data/suim_processed/images/train_val/f_r_2060_.jpg,a2eef66d861e672f61da1fa4d19fb852279c4517012adeee842b4686bec1c86b,14931298054524317976,16204110752913810416,scene:f_r_2060_,exact_sha
f_r_2067_,train_val,data/suim_processed/images/train_val/f_r_2067_.jpg,0ebf6da436d3800f5bd663dadd23302f7644f66151819fcff7b118aee6f62dd1,16071856442492300370,15591572206330664964,scene:f_r_2067_,exact_sha
f_r_2069_,train_val,data/suim_processed/images/train_val/f_r_2069_.jpg,16890366e94ee80356ace681e014195673cb8bfdd6768913039b9412b7e1dd8a,10125098101277813903,18444184289876997173,scene:f_r_2069_,exact_sha
f_r_2074_,train_val,data/suim_processed/images/train_val/f_r_2074_.jpg,d62cfe45375ee223fa6069b7a778ab2e1221fcc78f4da0c512824e7ac9600704,10633672288893692262,15598314995641351276,scene:f_r_2074_,exact_sha
f_r_2075_,train_val,data/suim_processed/images/train_val/f_r_2075_.jpg,cc89994c205a2df2ce16a82f6e78958a29fd6c4a313a4a753b68ef6be5cdc2f1,15070849033591221289,14830626716144146650,scene:f_r_2075_,exact_sha
f_r_2077_,train_val,data/suim_processed/images/train_val/f_r_2077_.jpg,4b2878bd8e630e388f372afa27a4b0797e6bad460f0f565cc42e6256e92aa4dd,13535088333244652498,5280832475006738299,scene:f_r_2077_,exact_sha
f_r_2079_,train_val,data/suim_processed/images/train_val/f_r_2079_.jpg,8bdf6386f5de31edcc088d5e9bad50abe4fc142465d6b2088e2fd846213914fb,16412542992960290605,9421751427787557104,scene:f_r_2079_,exact_sha
f_r_2080_,train_val,data/suim_processed/images/train_val/f_r_2080_.jpg,ce89d97ab3c650ae0e7fb967882496dab18f8d90ebe55b7ccc99ef7f2ec17f1d,14311625898091721292,13889313340125287372,scene:f_r_2080_,exact_sha
f_r_2082_,train_val,data/suim_processed/images/train_val/f_r_2082_.jpg,52317ff11b9d8a8531ba1a247354d95bf6a98f255eb29f551fdeac650a50c96e,10803724441610541350,17865476689699171570,scene:f_r_2082_,exact_sha
