uiis_sample_id,reason,exclusion_type,evidence,related_sample_id
uiis_train_001921,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001922,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001928,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001929,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001937,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001938,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001939,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001940,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001942,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001947,visual_phash4_same_scene_with_suim,suim_overlap_visual_review,pHash distance = 4; completed visual review,f_r_370_
uiis_train_001950,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001953,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001954,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001955,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001956,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001957,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001959,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001961,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001963,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001964,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001965,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001966,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001971,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001972,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001974,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001975,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001977,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001979,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001982,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001983,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001984,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001988,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001989,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001990,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001991,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001992,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_001999,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002001,visual_phash4_same_scene_with_suim,suim_overlap_visual_review,pHash distance = 4; completed visual review,f_r_694_
uiis_train_002006,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002012,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002013,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002014,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002020,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002021,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002022,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002025,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002026,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002031,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002033,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002034,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002036,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002039,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002042,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002043,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002047,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002052,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002056,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002059,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002061,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002065,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002074,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002077,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002094,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002097,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002102,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002103,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002104,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002106,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002108,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002109,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002112,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002119,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002122,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002125,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002127,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002133,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002136,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002137,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002138,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002142,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002150,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002152,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002156,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002160,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002161,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002163,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002167,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002170,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002173,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002176,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002177,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002179,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002181,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002183,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002187,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002195,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002196,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002197,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002199,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002203,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002205,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002212,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002215,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002219,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002229,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002231,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002237,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002240,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002241,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002243,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002244,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002251,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002258,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002264,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002270,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002271,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002279,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002286,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002287,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002292,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002293,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002294,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002297,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002300,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002304,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002307,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002308,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002309,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002312,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002316,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002323,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002330,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002334,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002339,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002343,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002346,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002347,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002351,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002352,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002358,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002361,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002363,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002364,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002365,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002367,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002379,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002381,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002384,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002385,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002394,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002396,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002399,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002402,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002407,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002408,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002409,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002410,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002412,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002413,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002415,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002419,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002427,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002429,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002431,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002433,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002435,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002438,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002443,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002445,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002450,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002455,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002458,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002459,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002461,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002462,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002464,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002466,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002468,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002469,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002473,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002476,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002480,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002484,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002499,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002507,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002509,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002510,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002512,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002513,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002518,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002522,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002531,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002532,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002533,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002535,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002542,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002543,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002545,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002547,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002549,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002551,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002552,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002553,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002555,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002556,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002558,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002559,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002560,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002567,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002568,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002572,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002573,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002580,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002581,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002585,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002586,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002587,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002588,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002591,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002593,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002594,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002598,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002605,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002606,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002616,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002623,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002627,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002628,conservative_phash_le_2_overlap_screen,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002631,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
uiis_train_002637,exact_sha256_overlap_with_suim,suim_overlap_automatic,exact SHA-256 or conservative pHash distance <= 2,
