uiis_sample_id,uiis_image_path,suim_sample_id,suim_partition,suim_image_path,phash_distance,review_decision,reviewer,review_date,notes
uiis_train_001638,data\uiis_raw\train\XL_1956.jpg,f_r_1082_,train,data/suim_processed/images/train_val/f_r_1082_.jpg,0,pending,,,
uiis_train_001645,data\uiis_raw\train\XL_1962.jpg,f_r_1997_,calibration,data/suim_processed/images/train_val/f_r_1997_.jpg,4,pending,,,
uiis_train_001650,data\uiis_raw\train\XL_1968.jpg,f_r_1033_,test,data/suim_processed/images/test/f_r_1033_.jpg,0,pending,,,
uiis_train_001655,data\uiis_raw\train\XL_1976.jpg,f_r_297_,train,data/suim_processed/images/train_val/f_r_297_.jpg,0,pending,,,
uiis_train_001661,data\uiis_raw\train\XL_1981.jpg,f_r_1997_,calibration,data/suim_processed/images/train_val/f_r_1997_.jpg,0,pending,,,
uiis_train_001664,data\uiis_raw\train\XL_1985.jpg,f_r_909_,train,data/suim_processed/images/train_val/f_r_909_.jpg,0,pending,,,
uiis_train_001666,data\uiis_raw\train\XL_1987.jpg,f_r_1729_,val,data/suim_processed/images/train_val/f_r_1729_.jpg,0,pending,,,
uiis_train_001677,data\uiis_raw\train\XL_1998.jpg,f_r_1518_,train,data/suim_processed/images/train_val/f_r_1518_.jpg,0,pending,,,
uiis_train_001681,data\uiis_raw\train\XL_200.jpg,d_r_504_,train,data/suim_processed/images/train_val/d_r_504_.jpg,0,pending,,,
uiis_train_001682,data\uiis_raw\train\XL_2000.jpg,f_r_1023_,train,data/suim_processed/images/train_val/f_r_1023_.jpg,0,pending,,,
uiis_train_001685,data\uiis_raw\train\XL_2003.jpg,f_r_180_,train,data/suim_processed/images/train_val/f_r_180_.jpg,0,pending,,,
uiis_train_001685,data\uiis_raw\train\XL_2003.jpg,f_r_632_,train,data/suim_processed/images/train_val/f_r_632_.jpg,2,pending,,,
uiis_train_001686,data\uiis_raw\train\XL_2004.jpg,f_r_1162_,train,data/suim_processed/images/train_val/f_r_1162_.jpg,0,pending,,,
uiis_train_001687,data\uiis_raw\train\XL_2006.jpg,f_r_297_,train,data/suim_processed/images/train_val/f_r_297_.jpg,0,pending,,,
uiis_train_001692,data\uiis_raw\train\XL_2010.jpg,f_r_3_,train,data/suim_processed/images/train_val/f_r_3_.jpg,0,pending,,,
uiis_train_001695,data\uiis_raw\train\XL_2013.jpg,f_r_173_,train,data/suim_processed/images/train_val/f_r_173_.jpg,0,pending,,,
uiis_train_001697,data\uiis_raw\train\XL_2016.jpg,f_r_1006_,train,data/suim_processed/images/train_val/f_r_1006_.jpg,0,pending,,,
uiis_train_001701,data\uiis_raw\train\XL_2021.jpg,f_r_1956_,train,data/suim_processed/images/train_val/f_r_1956_.jpg,0,pending,,,
uiis_train_001702,data\uiis_raw\train\XL_2022.jpg,f_r_1941_,train,data/suim_processed/images/train_val/f_r_1941_.jpg,0,pending,,,
uiis_train_001706,data\uiis_raw\train\XL_2027.jpg,f_r_620_,train,data/suim_processed/images/train_val/f_r_620_.jpg,0,pending,,,
uiis_train_001708,data\uiis_raw\train\XL_203.jpg,f_r_484_,train,data/suim_processed/images/train_val/f_r_484_.jpg,0,pending,,,
uiis_train_001709,data\uiis_raw\train\XL_2030.jpg,f_r_2003_,train,data/suim_processed/images/train_val/f_r_2003_.jpg,2,pending,,,
uiis_train_001711,data\uiis_raw\train\XL_2032.jpg,f_r_1701_,calibration,data/suim_processed/images/train_val/f_r_1701_.jpg,0,pending,,,
uiis_train_001714,data\uiis_raw\train\XL_2036.jpg,f_r_1781_,train,data/suim_processed/images/train_val/f_r_1781_.jpg,0,pending,,,
uiis_train_001717,data\uiis_raw\train\XL_2039.jpg,f_r_655_,train,data/suim_processed/images/train_val/f_r_655_.jpg,0,pending,,,
uiis_train_001719,data\uiis_raw\train\XL_2040.jpg,f_r_1488_,train,data/suim_processed/images/train_val/f_r_1488_.jpg,0,pending,,,
uiis_train_001720,data\uiis_raw\train\XL_2043.jpg,f_r_1639_,train,data/suim_processed/images/train_val/f_r_1639_.jpg,0,pending,,,
uiis_train_001723,data\uiis_raw\train\XL_2046.jpg,f_r_426_,train,data/suim_processed/images/train_val/f_r_426_.jpg,0,pending,,,
uiis_train_001724,data\uiis_raw\train\XL_2048.jpg,f_r_2059_,train,data/suim_processed/images/train_val/f_r_2059_.jpg,0,pending,,,
uiis_train_001726,data\uiis_raw\train\XL_2052.jpg,f_r_896_,train,data/suim_processed/images/train_val/f_r_896_.jpg,0,pending,,,
uiis_train_001727,data\uiis_raw\train\XL_2053.jpg,f_r_66_,train,data/suim_processed/images/train_val/f_r_66_.jpg,0,pending,,,
uiis_train_001730,data\uiis_raw\train\XL_2057.jpg,f_r_1451_,train,data/suim_processed/images/train_val/f_r_1451_.jpg,0,pending,,,
uiis_train_001732,data\uiis_raw\train\XL_206.jpg,f_r_1553_,train,data/suim_processed/images/train_val/f_r_1553_.jpg,0,pending,,,
uiis_train_001734,data\uiis_raw\train\XL_2061.jpg,f_r_1793_,train,data/suim_processed/images/train_val/f_r_1793_.jpg,0,pending,,,
uiis_train_001736,data\uiis_raw\train\XL_2065.jpg,d_r_504_,train,data/suim_processed/images/train_val/d_r_504_.jpg,0,pending,,,
uiis_train_001737,data\uiis_raw\train\XL_2066.jpg,f_r_1537_,train,data/suim_processed/images/train_val/f_r_1537_.jpg,0,pending,,,
uiis_train_001739,data\uiis_raw\train\XL_2068.jpg,f_r_111_,val,data/suim_processed/images/train_val/f_r_111_.jpg,0,pending,,,
uiis_train_001740,data\uiis_raw\train\XL_2069.jpg,f_r_182_,train,data/suim_processed/images/train_val/f_r_182_.jpg,0,pending,,,
uiis_train_001754,data\uiis_raw\train\XL_2089.jpg,f_r_1872_,train,data/suim_processed/images/train_val/f_r_1872_.jpg,0,pending,,,
uiis_train_001755,data\uiis_raw\train\XL_2090.jpg,f_r_16_,calibration,data/suim_processed/images/train_val/f_r_16_.jpg,0,pending,,,
uiis_train_001756,data\uiis_raw\train\XL_2091.jpg,f_r_364_,val,data/suim_processed/images/train_val/f_r_364_.jpg,0,pending,,,
uiis_train_001758,data\uiis_raw\train\XL_2093.jpg,f_r_1793_,train,data/suim_processed/images/train_val/f_r_1793_.jpg,0,pending,,,
uiis_train_001759,data\uiis_raw\train\XL_2094.jpg,f_r_1486_,train,data/suim_processed/images/train_val/f_r_1486_.jpg,0,pending,,,
uiis_train_001761,data\uiis_raw\train\XL_2096.jpg,n_l_61_,train,data/suim_processed/images/train_val/n_l_61_.jpg,0,pending,,,
uiis_train_001762,data\uiis_raw\train\XL_2098.jpg,f_r_2005_,train,data/suim_processed/images/train_val/f_r_2005_.jpg,0,pending,,,
uiis_train_001762,data\uiis_raw\train\XL_2098.jpg,n_l_41_,train,data/suim_processed/images/train_val/n_l_41_.jpg,0,pending,,,
uiis_train_001763,data\uiis_raw\train\XL_2099.jpg,f_r_916_,calibration,data/suim_processed/images/train_val/f_r_916_.jpg,0,pending,,,
uiis_train_001764,data\uiis_raw\train\XL_21.jpg,f_r_676_,train,data/suim_processed/images/train_val/f_r_676_.jpg,0,pending,,,
uiis_train_001765,data\uiis_raw\train\XL_210.jpg,f_r_1928_,train,data/suim_processed/images/train_val/f_r_1928_.jpg,0,pending,,,
uiis_train_001767,data\uiis_raw\train\XL_2101.jpg,f_r_1486_,train,data/suim_processed/images/train_val/f_r_1486_.jpg,0,pending,,,
uiis_train_001769,data\uiis_raw\train\XL_2104.jpg,f_r_2075_,calibration,data/suim_processed/images/train_val/f_r_2075_.jpg,0,pending,,,
uiis_train_001774,data\uiis_raw\train\XL_211.jpg,f_r_1319_,test,data/suim_processed/images/test/f_r_1319_.jpg,0,pending,,,
uiis_train_001775,data\uiis_raw\train\XL_2114.jpg,f_r_845_,train,data/suim_processed/images/train_val/f_r_845_.jpg,0,pending,,,
uiis_train_001776,data\uiis_raw\train\XL_2115.jpg,f_r_712_,train,data/suim_processed/images/train_val/f_r_712_.jpg,0,pending,,,
uiis_train_001777,data\uiis_raw\train\XL_2116.jpg,f_r_526_,train,data/suim_processed/images/train_val/f_r_526_.jpg,0,pending,,,
uiis_train_001779,data\uiis_raw\train\XL_2118.jpg,f_r_1920_,test,data/suim_processed/images/test/f_r_1920_.jpg,0,pending,,,
uiis_train_001782,data\uiis_raw\train\XL_2120.jpg,f_r_231_,val,data/suim_processed/images/train_val/f_r_231_.jpg,0,pending,,,
uiis_train_001783,data\uiis_raw\train\XL_2121.jpg,f_r_1923_,val,data/suim_processed/images/train_val/f_r_1923_.jpg,0,pending,,,
uiis_train_001784,data\uiis_raw\train\XL_2122.jpg,f_r_1837_,calibration,data/suim_processed/images/train_val/f_r_1837_.jpg,0,pending,,,
uiis_train_001788,data\uiis_raw\train\XL_2126.jpg,f_r_1147_,train,data/suim_processed/images/train_val/f_r_1147_.jpg,0,pending,,,
uiis_train_001792,data\uiis_raw\train\XL_2130.jpg,f_r_1556_,train,data/suim_processed/images/train_val/f_r_1556_.jpg,0,pending,,,
uiis_train_001793,data\uiis_raw\train\XL_2131.jpg,f_r_694_,train,data/suim_processed/images/train_val/f_r_694_.jpg,0,pending,,,
uiis_train_001795,data\uiis_raw\train\XL_2133.jpg,f_r_1012_,train,data/suim_processed/images/train_val/f_r_1012_.jpg,0,pending,,,
uiis_train_001797,data\uiis_raw\train\XL_2135.jpg,f_r_1862_,train,data/suim_processed/images/train_val/f_r_1862_.jpg,2,pending,,,
uiis_train_001806,data\uiis_raw\train\XL_2147.jpg,f_r_1885_,train,data/suim_processed/images/train_val/f_r_1885_.jpg,0,pending,,,
uiis_train_001812,data\uiis_raw\train\XL_2153.jpg,f_r_773_,train,data/suim_processed/images/train_val/f_r_773_.jpg,0,pending,,,
uiis_train_001814,data\uiis_raw\train\XL_2155.jpg,f_r_1870_,train,data/suim_processed/images/train_val/f_r_1870_.jpg,0,pending,,,
uiis_train_001815,data\uiis_raw\train\XL_2156.jpg,f_r_1215_,train,data/suim_processed/images/train_val/f_r_1215_.jpg,0,pending,,,
uiis_train_001826,data\uiis_raw\train\XL_2169.jpg,f_r_1528_,train,data/suim_processed/images/train_val/f_r_1528_.jpg,0,pending,,,
uiis_train_001827,data\uiis_raw\train\XL_217.jpg,f_r_694_,train,data/suim_processed/images/train_val/f_r_694_.jpg,0,pending,,,
uiis_train_001828,data\uiis_raw\train\XL_2170.jpg,f_r_1062_,calibration,data/suim_processed/images/train_val/f_r_1062_.jpg,0,pending,,,
uiis_train_001829,data\uiis_raw\train\XL_2171.jpg,f_r_1725_,train,data/suim_processed/images/train_val/f_r_1725_.jpg,0,pending,,,
uiis_train_001830,data\uiis_raw\train\XL_2172.jpg,f_r_914_,train,data/suim_processed/images/train_val/f_r_914_.jpg,0,pending,,,
uiis_train_001830,data\uiis_raw\train\XL_2172.jpg,n_l_112_,train,data/suim_processed/images/train_val/n_l_112_.jpg,0,pending,,,
uiis_train_001831,data\uiis_raw\train\XL_2173.jpg,f_r_17_,val,data/suim_processed/images/train_val/f_r_17_.jpg,0,pending,,,
uiis_train_001832,data\uiis_raw\train\XL_2174.jpg,f_r_1036_,train,data/suim_processed/images/train_val/f_r_1036_.jpg,2,pending,,,
uiis_train_001833,data\uiis_raw\train\XL_2175.jpg,f_r_119_,train,data/suim_processed/images/train_val/f_r_119_.jpg,0,pending,,,
uiis_train_001842,data\uiis_raw\train\XL_2185.jpg,f_r_1933_,train,data/suim_processed/images/train_val/f_r_1933_.jpg,0,pending,,,
uiis_train_001844,data\uiis_raw\train\XL_2187.jpg,f_r_16_,calibration,data/suim_processed/images/train_val/f_r_16_.jpg,0,pending,,,
uiis_train_001845,data\uiis_raw\train\XL_2188.jpg,f_r_1538_,train,data/suim_processed/images/train_val/f_r_1538_.jpg,0,pending,,,
uiis_train_001848,data\uiis_raw\train\XL_2190.jpg,w_r_201_,test,data/suim_processed/images/test/w_r_201_.jpg,0,pending,,,
uiis_train_001849,data\uiis_raw\train\XL_2193.jpg,f_r_2013_,train,data/suim_processed/images/train_val/f_r_2013_.jpg,0,pending,,,
uiis_train_001851,data\uiis_raw\train\XL_2195.jpg,f_r_1810_,train,data/suim_processed/images/train_val/f_r_1810_.jpg,0,pending,,,
uiis_train_001852,data\uiis_raw\train\XL_2196.jpg,f_r_446_,test,data/suim_processed/images/test/f_r_446_.jpg,0,pending,,,
uiis_train_001853,data\uiis_raw\train\XL_2197.jpg,f_r_1183_,train,data/suim_processed/images/train_val/f_r_1183_.jpg,0,pending,,,
uiis_train_001854,data\uiis_raw\train\XL_2198.jpg,f_r_1810_,train,data/suim_processed/images/train_val/f_r_1810_.jpg,0,pending,,,
uiis_train_001857,data\uiis_raw\train\XL_220.jpg,f_r_1636_,train,data/suim_processed/images/train_val/f_r_1636_.jpg,0,pending,,,
uiis_train_001859,data\uiis_raw\train\XL_2201.jpg,f_r_1549_,calibration,data/suim_processed/images/train_val/f_r_1549_.jpg,0,pending,,,
uiis_train_001863,data\uiis_raw\train\XL_2208.jpg,f_r_1553_,train,data/suim_processed/images/train_val/f_r_1553_.jpg,0,pending,,,
uiis_train_001866,data\uiis_raw\train\XL_2210.jpg,f_r_1079_,test,data/suim_processed/images/test/f_r_1079_.jpg,0,pending,,,
uiis_train_001867,data\uiis_raw\train\XL_2212.jpg,f_r_1881_,train,data/suim_processed/images/train_val/f_r_1881_.jpg,0,pending,,,
uiis_train_001870,data\uiis_raw\train\XL_2216.jpg,f_r_1079_,test,data/suim_processed/images/test/f_r_1079_.jpg,0,pending,,,
uiis_train_001872,data\uiis_raw\train\XL_2218.jpg,f_r_446_,test,data/suim_processed/images/test/f_r_446_.jpg,0,pending,,,
uiis_train_001876,data\uiis_raw\train\XL_2222.jpg,f_r_513_,val,data/suim_processed/images/train_val/f_r_513_.jpg,0,pending,,,
uiis_train_001879,data\uiis_raw\train\XL_2225.jpg,f_r_1553_,train,data/suim_processed/images/train_val/f_r_1553_.jpg,0,pending,,,
uiis_train_001880,data\uiis_raw\train\XL_2226.jpg,f_r_1374_,train,data/suim_processed/images/train_val/f_r_1374_.jpg,0,pending,,,
uiis_train_001886,data\uiis_raw\train\XL_2231.jpg,f_r_438_,train,data/suim_processed/images/train_val/f_r_438_.jpg,0,pending,,,
uiis_train_001887,data\uiis_raw\train\XL_2232.jpg,f_r_1478_,test,data/suim_processed/images/test/f_r_1478_.jpg,0,pending,,,
uiis_train_001890,data\uiis_raw\train\XL_2236.jpg,f_r_352_,train,data/suim_processed/images/train_val/f_r_352_.jpg,2,pending,,,
uiis_train_001896,data\uiis_raw\train\XL_2241.jpg,f_r_1855_,train,data/suim_processed/images/train_val/f_r_1855_.jpg,0,pending,,,
uiis_train_001898,data\uiis_raw\train\XL_2243.jpg,w_r_43_,test,data/suim_processed/images/test/w_r_43_.jpg,0,pending,,,
uiis_train_001904,data\uiis_raw\train\XL_2249.jpg,f_r_702_,train,data/suim_processed/images/train_val/f_r_702_.jpg,0,pending,,,
uiis_train_001906,data\uiis_raw\train\XL_2251.jpg,f_r_1164_,val,data/suim_processed/images/train_val/f_r_1164_.jpg,0,pending,,,
uiis_train_001919,data\uiis_raw\train\XL_2264.jpg,f_r_1280_,train,data/suim_processed/images/train_val/f_r_1280_.jpg,0,pending,,,
uiis_train_001920,data\uiis_raw\train\XL_2265.jpg,f_r_821_,val,data/suim_processed/images/train_val/f_r_821_.jpg,0,pending,,,
uiis_train_001921,data\uiis_raw\train\XL_2267.jpg,f_r_1319_,test,data/suim_processed/images/test/f_r_1319_.jpg,0,pending,,,
uiis_train_001922,data\uiis_raw\train\XL_2268.jpg,f_r_1464_,train,data/suim_processed/images/train_val/f_r_1464_.jpg,0,pending,,,
uiis_train_001922,data\uiis_raw\train\XL_2268.jpg,f_r_707_,train,data/suim_processed/images/train_val/f_r_707_.jpg,0,pending,,,
uiis_train_001928,data\uiis_raw\train\XL_2273.jpg,f_r_1319_,test,data/suim_processed/images/test/f_r_1319_.jpg,0,pending,,,
uiis_train_001929,data\uiis_raw\train\XL_2275.jpg,f_r_1768_,train,data/suim_processed/images/train_val/f_r_1768_.jpg,0,pending,,,
uiis_train_001937,data\uiis_raw\train\XL_2283.jpg,f_r_1192_,train,data/suim_processed/images/train_val/f_r_1192_.jpg,0,pending,,,
uiis_train_001938,data\uiis_raw\train\XL_2284.jpg,f_r_1802_,train,data/suim_processed/images/train_val/f_r_1802_.jpg,0,pending,,,
uiis_train_001939,data\uiis_raw\train\XL_2286.jpg,f_r_1339_,train,data/suim_processed/images/train_val/f_r_1339_.jpg,0,pending,,,
uiis_train_001940,data\uiis_raw\train\XL_2287.jpg,f_r_1811_,train,data/suim_processed/images/train_val/f_r_1811_.jpg,0,pending,,,
uiis_train_001942,data\uiis_raw\train\XL_229.jpg,f_r_1006_,train,data/suim_processed/images/train_val/f_r_1006_.jpg,0,pending,,,
uiis_train_001947,data\uiis_raw\train\XL_2296.jpg,f_r_370_,train,data/suim_processed/images/train_val/f_r_370_.jpg,4,pending,,,
uiis_train_001950,data\uiis_raw\train\XL_23.jpg,f_r_1428_,test,data/suim_processed/images/test/f_r_1428_.jpg,0,pending,,,
uiis_train_001953,data\uiis_raw\train\XL_2301.jpg,f_r_1973_,train,data/suim_processed/images/train_val/f_r_1973_.jpg,0,pending,,,
uiis_train_001953,data\uiis_raw\train\XL_2301.jpg,n_l_85_,train,data/suim_processed/images/train_val/n_l_85_.jpg,0,pending,,,
uiis_train_001954,data\uiis_raw\train\XL_2302.jpg,f_r_758_,train,data/suim_processed/images/train_val/f_r_758_.jpg,0,pending,,,
uiis_train_001955,data\uiis_raw\train\XL_2303.jpg,f_r_1315_,train,data/suim_processed/images/train_val/f_r_1315_.jpg,0,pending,,,
uiis_train_001956,data\uiis_raw\train\XL_2304.jpg,f_r_1854_,train,data/suim_processed/images/train_val/f_r_1854_.jpg,0,pending,,,
uiis_train_001957,data\uiis_raw\train\XL_2306.jpg,f_r_1607_,val,data/suim_processed/images/train_val/f_r_1607_.jpg,0,pending,,,
uiis_train_001959,data\uiis_raw\train\XL_2308.jpg,f_r_227_,train,data/suim_processed/images/train_val/f_r_227_.jpg,0,pending,,,
uiis_train_001961,data\uiis_raw\train\XL_231.jpg,f_r_1815_,train,data/suim_processed/images/train_val/f_r_1815_.jpg,0,pending,,,
uiis_train_001963,data\uiis_raw\train\XL_2311.jpg,f_r_1615_,train,data/suim_processed/images/train_val/f_r_1615_.jpg,0,pending,,,
uiis_train_001964,data\uiis_raw\train\XL_2312.jpg,f_r_1853_,train,data/suim_processed/images/train_val/f_r_1853_.jpg,0,pending,,,
uiis_train_001965,data\uiis_raw\train\XL_2313.jpg,f_r_246_,test,data/suim_processed/images/test/f_r_246_.jpg,0,pending,,,
uiis_train_001966,data\uiis_raw\train\XL_2315.jpg,f_r_704_,val,data/suim_processed/images/train_val/f_r_704_.jpg,0,pending,,,
uiis_train_001971,data\uiis_raw\train\XL_2320.jpg,f_r_1507_,train,data/suim_processed/images/train_val/f_r_1507_.jpg,0,pending,,,
uiis_train_001971,data\uiis_raw\train\XL_2320.jpg,n_l_2_,train,data/suim_processed/images/train_val/n_l_2_.jpg,0,pending,,,
uiis_train_001972,data\uiis_raw\train\XL_2321.jpg,f_r_566_,train,data/suim_processed/images/train_val/f_r_566_.jpg,0,pending,,,
uiis_train_001974,data\uiis_raw\train\XL_2323.jpg,f_r_512_,train,data/suim_processed/images/train_val/f_r_512_.jpg,0,pending,,,
uiis_train_001975,data\uiis_raw\train\XL_2324.jpg,f_r_1876_,val,data/suim_processed/images/train_val/f_r_1876_.jpg,0,pending,,,
uiis_train_001977,data\uiis_raw\train\XL_2326.jpg,f_r_795_,train,data/suim_processed/images/train_val/f_r_795_.jpg,0,pending,,,
uiis_train_001979,data\uiis_raw\train\XL_2329.jpg,f_r_1992_,test,data/suim_processed/images/test/f_r_1992_.jpg,0,pending,,,
uiis_train_001982,data\uiis_raw\train\XL_2331.jpg,f_r_1098_,calibration,data/suim_processed/images/train_val/f_r_1098_.jpg,0,pending,,,
uiis_train_001983,data\uiis_raw\train\XL_2332.jpg,f_r_1903_,calibration,data/suim_processed/images/train_val/f_r_1903_.jpg,0,pending,,,
uiis_train_001984,data\uiis_raw\train\XL_2334.jpg,f_r_877_,train,data/suim_processed/images/train_val/f_r_877_.jpg,0,pending,,,
uiis_train_001988,data\uiis_raw\train\XL_2338.jpg,f_r_1964_,train,data/suim_processed/images/train_val/f_r_1964_.jpg,0,pending,,,
uiis_train_001989,data\uiis_raw\train\XL_2339.jpg,f_r_1935_,train,data/suim_processed/images/train_val/f_r_1935_.jpg,0,pending,,,
uiis_train_001990,data\uiis_raw\train\XL_234.jpg,f_r_1538_,train,data/suim_processed/images/train_val/f_r_1538_.jpg,0,pending,,,
uiis_train_001991,data\uiis_raw\train\XL_2340.jpg,f_r_1492_,train,data/suim_processed/images/train_val/f_r_1492_.jpg,0,pending,,,
uiis_train_001992,data\uiis_raw\train\XL_2341.jpg,f_r_319_,train,data/suim_processed/images/train_val/f_r_319_.jpg,0,pending,,,
uiis_train_001999,data\uiis_raw\train\XL_2348.jpg,f_r_68_,train,data/suim_processed/images/train_val/f_r_68_.jpg,0,pending,,,
uiis_train_002001,data\uiis_raw\train\XL_235.jpg,f_r_694_,train,data/suim_processed/images/train_val/f_r_694_.jpg,4,pending,,,
uiis_train_002006,data\uiis_raw\train\XL_2355.jpg,f_r_823_,train,data/suim_processed/images/train_val/f_r_823_.jpg,0,pending,,,
uiis_train_002012,data\uiis_raw\train\XL_2361.jpg,f_r_1179_,train,data/suim_processed/images/train_val/f_r_1179_.jpg,0,pending,,,
uiis_train_002013,data\uiis_raw\train\XL_2362.jpg,f_r_1809_,calibration,data/suim_processed/images/train_val/f_r_1809_.jpg,0,pending,,,
uiis_train_002014,data\uiis_raw\train\XL_2363.jpg,f_r_2001_,train,data/suim_processed/images/train_val/f_r_2001_.jpg,0,pending,,,
uiis_train_002014,data\uiis_raw\train\XL_2363.jpg,n_l_96_,train,data/suim_processed/images/train_val/n_l_96_.jpg,0,pending,,,
uiis_train_002020,data\uiis_raw\train\XL_2371.jpg,f_r_1340_,test,data/suim_processed/images/test/f_r_1340_.jpg,0,pending,,,
uiis_train_002021,data\uiis_raw\train\XL_2373.jpg,f_r_1447_,train,data/suim_processed/images/train_val/f_r_1447_.jpg,0,pending,,,
uiis_train_002022,data\uiis_raw\train\XL_2374.jpg,f_r_1883_,train,data/suim_processed/images/train_val/f_r_1883_.jpg,0,pending,,,
uiis_train_002025,data\uiis_raw\train\XL_2378.jpg,f_r_1428_,test,data/suim_processed/images/test/f_r_1428_.jpg,0,pending,,,
uiis_train_002026,data\uiis_raw\train\XL_2379.jpg,f_r_1800_,test,data/suim_processed/images/test/f_r_1800_.jpg,0,pending,,,
uiis_train_002031,data\uiis_raw\train\XL_2384.jpg,f_r_1340_,test,data/suim_processed/images/test/f_r_1340_.jpg,0,pending,,,
uiis_train_002033,data\uiis_raw\train\XL_2387.jpg,f_r_630_,train,data/suim_processed/images/train_val/f_r_630_.jpg,0,pending,,,
uiis_train_002034,data\uiis_raw\train\XL_2388.jpg,d_r_144_,test,data/suim_processed/images/test/d_r_144_.jpg,0,pending,,,
uiis_train_002036,data\uiis_raw\train\XL_2390.jpg,f_r_1986_,val,data/suim_processed/images/train_val/f_r_1986_.jpg,0,pending,,,
uiis_train_002039,data\uiis_raw\train\XL_2394.jpg,f_r_83_,val,data/suim_processed/images/train_val/f_r_83_.jpg,0,pending,,,
uiis_train_002042,data\uiis_raw\train\XL_2398.jpg,f_r_1385_,train,data/suim_processed/images/train_val/f_r_1385_.jpg,0,pending,,,
uiis_train_002043,data\uiis_raw\train\XL_2399.jpg,n_l_15_,test,data/suim_processed/images/test/n_l_15_.jpg,0,pending,,,
uiis_train_002047,data\uiis_raw\train\XL_2401.jpg,f_r_1029_,train,data/suim_processed/images/train_val/f_r_1029_.jpg,0,pending,,,
uiis_train_002052,data\uiis_raw\train\XL_2407.jpg,f_r_538_,val,data/suim_processed/images/train_val/f_r_538_.jpg,0,pending,,,
uiis_train_002056,data\uiis_raw\train\XL_2411.jpg,f_r_1113_,train,data/suim_processed/images/train_val/f_r_1113_.jpg,0,pending,,,
uiis_train_002059,data\uiis_raw\train\XL_2414.jpg,f_r_1622_,train,data/suim_processed/images/train_val/f_r_1622_.jpg,0,pending,,,
uiis_train_002061,data\uiis_raw\train\XL_2416.jpg,f_r_1732_,train,data/suim_processed/images/train_val/f_r_1732_.jpg,0,pending,,,
uiis_train_002065,data\uiis_raw\train\XL_2420.jpg,f_r_54_,test,data/suim_processed/images/test/f_r_54_.jpg,0,pending,,,
uiis_train_002074,data\uiis_raw\train\XL_2430.jpg,f_r_714_,train,data/suim_processed/images/train_val/f_r_714_.jpg,0,pending,,,
uiis_train_002077,data\uiis_raw\train\XL_2434.jpg,f_r_1987_,train,data/suim_processed/images/train_val/f_r_1987_.jpg,0,pending,,,
uiis_train_002094,data\uiis_raw\train\XL_2450.jpg,f_r_216_,train,data/suim_processed/images/train_val/f_r_216_.jpg,0,pending,,,
uiis_train_002097,data\uiis_raw\train\XL_2453.jpg,f_r_1235_,train,data/suim_processed/images/train_val/f_r_1235_.jpg,0,pending,,,
uiis_train_002102,data\uiis_raw\train\XL_2459.jpg,f_r_602_,calibration,data/suim_processed/images/train_val/f_r_602_.jpg,0,pending,,,
uiis_train_002103,data\uiis_raw\train\XL_246.jpg,f_r_1542_,calibration,data/suim_processed/images/train_val/f_r_1542_.jpg,0,pending,,,
uiis_train_002104,data\uiis_raw\train\XL_2460.jpg,f_r_1685_,train,data/suim_processed/images/train_val/f_r_1685_.jpg,0,pending,,,
uiis_train_002106,data\uiis_raw\train\XL_2462.jpg,f_r_2011_,train,data/suim_processed/images/train_val/f_r_2011_.jpg,0,pending,,,
uiis_train_002108,data\uiis_raw\train\XL_2465.jpg,f_r_524_,train,data/suim_processed/images/train_val/f_r_524_.jpg,0,pending,,,
uiis_train_002109,data\uiis_raw\train\XL_2466.jpg,f_r_1904_,val,data/suim_processed/images/train_val/f_r_1904_.jpg,0,pending,,,
uiis_train_002112,data\uiis_raw\train\XL_2471.jpg,f_r_1210_,train,data/suim_processed/images/train_val/f_r_1210_.jpg,0,pending,,,
uiis_train_002119,data\uiis_raw\train\XL_248.jpg,f_r_1495_,train,data/suim_processed/images/train_val/f_r_1495_.jpg,0,pending,,,
uiis_train_002122,data\uiis_raw\train\XL_2488.jpg,f_r_873_,train,data/suim_processed/images/train_val/f_r_873_.jpg,0,pending,,,
uiis_train_002125,data\uiis_raw\train\XL_2490.jpg,f_r_1459_,calibration,data/suim_processed/images/train_val/f_r_1459_.jpg,0,pending,,,
uiis_train_002127,data\uiis_raw\train\XL_2492.jpg,n_l_31_,train,data/suim_processed/images/train_val/n_l_31_.jpg,0,pending,,,
uiis_train_002133,data\uiis_raw\train\XL_25.jpg,f_r_352_,train,data/suim_processed/images/train_val/f_r_352_.jpg,2,pending,,,
uiis_train_002136,data\uiis_raw\train\XL_2504.jpg,f_r_778_,train,data/suim_processed/images/train_val/f_r_778_.jpg,0,pending,,,
uiis_train_002137,data\uiis_raw\train\XL_2505.jpg,f_r_912_,train,data/suim_processed/images/train_val/f_r_912_.jpg,0,pending,,,
uiis_train_002138,data\uiis_raw\train\XL_2508.jpg,f_r_1697_,train,data/suim_processed/images/train_val/f_r_1697_.jpg,0,pending,,,
uiis_train_002142,data\uiis_raw\train\XL_2512.jpg,f_r_1007_,train,data/suim_processed/images/train_val/f_r_1007_.jpg,0,pending,,,
uiis_train_002150,data\uiis_raw\train\XL_2521.jpg,f_r_122_,train,data/suim_processed/images/train_val/f_r_122_.jpg,0,pending,,,
