partition,sample_id,image_path,mask_path,width,height,original_mask_width,original_mask_height,mask_resized_nearest,classes_present,mask_policy,non_exact_rgb_pixels
train_val,f_r_1891_,data/suim_processed/images/train_val/f_r_1891_.jpg,data/suim_processed/masks/train_val/f_r_1891_.png,960,540,960,540,0,0|5|6,bit_threshold,0
train_val,f_r_1894_,data/suim_processed/images/train_val/f_r_1894_.jpg,data/suim_processed/masks/train_val/f_r_1894_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_1896_,data/suim_processed/images/train_val/f_r_1896_.jpg,data/suim_processed/masks/train_val/f_r_1896_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1899_,data/suim_processed/images/train_val/f_r_1899_.jpg,data/suim_processed/masks/train_val/f_r_1899_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_189_,data/suim_processed/images/train_val/f_r_189_.jpg,data/suim_processed/masks/train_val/f_r_189_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1900_,data/suim_processed/images/train_val/f_r_1900_.jpg,data/suim_processed/masks/train_val/f_r_1900_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1901_,data/suim_processed/images/train_val/f_r_1901_.jpg,data/suim_processed/masks/train_val/f_r_1901_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_1903_,data/suim_processed/images/train_val/f_r_1903_.jpg,data/suim_processed/masks/train_val/f_r_1903_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1904_,data/suim_processed/images/train_val/f_r_1904_.jpg,data/suim_processed/masks/train_val/f_r_1904_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1908_,data/suim_processed/images/train_val/f_r_1908_.jpg,data/suim_processed/masks/train_val/f_r_1908_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_190_,data/suim_processed/images/train_val/f_r_190_.jpg,data/suim_processed/masks/train_val/f_r_190_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1911_,data/suim_processed/images/train_val/f_r_1911_.jpg,data/suim_processed/masks/train_val/f_r_1911_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1912_,data/suim_processed/images/train_val/f_r_1912_.jpg,data/suim_processed/masks/train_val/f_r_1912_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1915_,data/suim_processed/images/train_val/f_r_1915_.jpg,data/suim_processed/masks/train_val/f_r_1915_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_191_,data/suim_processed/images/train_val/f_r_191_.jpg,data/suim_processed/masks/train_val/f_r_191_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1921_,data/suim_processed/images/train_val/f_r_1921_.jpg,data/suim_processed/masks/train_val/f_r_1921_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_1923_,data/suim_processed/images/train_val/f_r_1923_.jpg,data/suim_processed/masks/train_val/f_r_1923_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_1926_,data/suim_processed/images/train_val/f_r_1926_.jpg,data/suim_processed/masks/train_val/f_r_1926_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,f_r_1928_,data/suim_processed/images/train_val/f_r_1928_.jpg,data/suim_processed/masks/train_val/f_r_1928_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_1929_,data/suim_processed/images/train_val/f_r_1929_.jpg,data/suim_processed/masks/train_val/f_r_1929_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_192_,data/suim_processed/images/train_val/f_r_192_.jpg,data/suim_processed/masks/train_val/f_r_192_.png,640,480,640,480,0,2|6|7,bit_threshold,0
train_val,f_r_1930_,data/suim_processed/images/train_val/f_r_1930_.jpg,data/suim_processed/masks/train_val/f_r_1930_.png,640,480,640,480,0,5|7,bit_threshold,0
train_val,f_r_1932_,data/suim_processed/images/train_val/f_r_1932_.jpg,data/suim_processed/masks/train_val/f_r_1932_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_1933_,data/suim_processed/images/train_val/f_r_1933_.jpg,data/suim_processed/masks/train_val/f_r_1933_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_1934_,data/suim_processed/images/train_val/f_r_1934_.jpg,data/suim_processed/masks/train_val/f_r_1934_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_1935_,data/suim_processed/images/train_val/f_r_1935_.jpg,data/suim_processed/masks/train_val/f_r_1935_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1936_,data/suim_processed/images/train_val/f_r_1936_.jpg,data/suim_processed/masks/train_val/f_r_1936_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_1939_,data/suim_processed/images/train_val/f_r_1939_.jpg,data/suim_processed/masks/train_val/f_r_1939_.png,960,540,960,540,0,5|6|7,bit_threshold,0
train_val,f_r_1941_,data/suim_processed/images/train_val/f_r_1941_.jpg,data/suim_processed/masks/train_val/f_r_1941_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1943_,data/suim_processed/images/train_val/f_r_1943_.jpg,data/suim_processed/masks/train_val/f_r_1943_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1946_,data/suim_processed/images/train_val/f_r_1946_.jpg,data/suim_processed/masks/train_val/f_r_1946_.png,640,480,640,480,0,2|5|6,bit_threshold,0
train_val,f_r_1947_,data/suim_processed/images/train_val/f_r_1947_.jpg,data/suim_processed/masks/train_val/f_r_1947_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_194_,data/suim_processed/images/train_val/f_r_194_.jpg,data/suim_processed/masks/train_val/f_r_194_.png,640,480,640,480,0,0|1|6,bit_threshold,0
train_val,f_r_1950_,data/suim_processed/images/train_val/f_r_1950_.jpg,data/suim_processed/masks/train_val/f_r_1950_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_1952_,data/suim_processed/images/train_val/f_r_1952_.jpg,data/suim_processed/masks/train_val/f_r_1952_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_1955_,data/suim_processed/images/train_val/f_r_1955_.jpg,data/suim_processed/masks/train_val/f_r_1955_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,f_r_1956_,data/suim_processed/images/train_val/f_r_1956_.jpg,data/suim_processed/masks/train_val/f_r_1956_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1957_,data/suim_processed/images/train_val/f_r_1957_.jpg,data/suim_processed/masks/train_val/f_r_1957_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1958_,data/suim_processed/images/train_val/f_r_1958_.jpg,data/suim_processed/masks/train_val/f_r_1958_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_195_,data/suim_processed/images/train_val/f_r_195_.jpg,data/suim_processed/masks/train_val/f_r_195_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1963_,data/suim_processed/images/train_val/f_r_1963_.jpg,data/suim_processed/masks/train_val/f_r_1963_.png,640,480,640,480,0,0|1|5,bit_threshold,0
train_val,f_r_1968_,data/suim_processed/images/train_val/f_r_1968_.jpg,data/suim_processed/masks/train_val/f_r_1968_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_196_,data/suim_processed/images/train_val/f_r_196_.jpg,data/suim_processed/masks/train_val/f_r_196_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_1970_,data/suim_processed/images/train_val/f_r_1970_.jpg,data/suim_processed/masks/train_val/f_r_1970_.png,640,480,640,480,0,2|5|6|7,bit_threshold,0
train_val,f_r_1971_,data/suim_processed/images/train_val/f_r_1971_.jpg,data/suim_processed/masks/train_val/f_r_1971_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_1973_,data/suim_processed/images/train_val/f_r_1973_.jpg,data/suim_processed/masks/train_val/f_r_1973_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1983_,data/suim_processed/images/train_val/f_r_1983_.jpg,data/suim_processed/masks/train_val/f_r_1983_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,f_r_1985_,data/suim_processed/images/train_val/f_r_1985_.jpg,data/suim_processed/masks/train_val/f_r_1985_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1986_,data/suim_processed/images/train_val/f_r_1986_.jpg,data/suim_processed/masks/train_val/f_r_1986_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1987_,data/suim_processed/images/train_val/f_r_1987_.jpg,data/suim_processed/masks/train_val/f_r_1987_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1989_,data/suim_processed/images/train_val/f_r_1989_.jpg,data/suim_processed/masks/train_val/f_r_1989_.png,640,480,640,480,0,6|7,bit_threshold,0
train_val,f_r_198_,data/suim_processed/images/train_val/f_r_198_.jpg,data/suim_processed/masks/train_val/f_r_198_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_1990_,data/suim_processed/images/train_val/f_r_1990_.jpg,data/suim_processed/masks/train_val/f_r_1990_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_1991_,data/suim_processed/images/train_val/f_r_1991_.jpg,data/suim_processed/masks/train_val/f_r_1991_.png,640,480,640,480,0,0|1|5|6,bit_threshold,0
train_val,f_r_1995_,data/suim_processed/images/train_val/f_r_1995_.jpg,data/suim_processed/masks/train_val/f_r_1995_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_19_,data/suim_processed/images/train_val/f_r_19_.jpg,data/suim_processed/masks/train_val/f_r_19_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_2001_,data/suim_processed/images/train_val/f_r_2001_.jpg,data/suim_processed/masks/train_val/f_r_2001_.png,640,480,640,480,0,0|2|6,bit_threshold,0
train_val,f_r_2003_,data/suim_processed/images/train_val/f_r_2003_.jpg,data/suim_processed/masks/train_val/f_r_2003_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,f_r_2005_,data/suim_processed/images/train_val/f_r_2005_.jpg,data/suim_processed/masks/train_val/f_r_2005_.png,640,480,640,480,0,6|7,bit_threshold,0
train_val,f_r_200_,data/suim_processed/images/train_val/f_r_200_.jpg,data/suim_processed/masks/train_val/f_r_200_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_2013_,data/suim_processed/images/train_val/f_r_2013_.jpg,data/suim_processed/masks/train_val/f_r_2013_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_2015_,data/suim_processed/images/train_val/f_r_2015_.jpg,data/suim_processed/masks/train_val/f_r_2015_.png,960,540,960,540,0,0|5|6,bit_threshold,0
train_val,f_r_2016_,data/suim_processed/images/train_val/f_r_2016_.jpg,data/suim_processed/masks/train_val/f_r_2016_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_2017_,data/suim_processed/images/train_val/f_r_2017_.jpg,data/suim_processed/masks/train_val/f_r_2017_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_2019_,data/suim_processed/images/train_val/f_r_2019_.jpg,data/suim_processed/masks/train_val/f_r_2019_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_2030_,data/suim_processed/images/train_val/f_r_2030_.jpg,data/suim_processed/masks/train_val/f_r_2030_.png,640,480,640,480,0,0|1|5|6,bit_threshold,0
train_val,f_r_2031_,data/suim_processed/images/train_val/f_r_2031_.jpg,data/suim_processed/masks/train_val/f_r_2031_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_2033_,data/suim_processed/images/train_val/f_r_2033_.jpg,data/suim_processed/masks/train_val/f_r_2033_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_2039_,data/suim_processed/images/train_val/f_r_2039_.jpg,data/suim_processed/masks/train_val/f_r_2039_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_2041_,data/suim_processed/images/train_val/f_r_2041_.jpg,data/suim_processed/masks/train_val/f_r_2041_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_2043_,data/suim_processed/images/train_val/f_r_2043_.jpg,data/suim_processed/masks/train_val/f_r_2043_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_2048_,data/suim_processed/images/train_val/f_r_2048_.jpg,data/suim_processed/masks/train_val/f_r_2048_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_204_,data/suim_processed/images/train_val/f_r_204_.jpg,data/suim_processed/masks/train_val/f_r_204_.png,640,480,640,480,0,0|1|6|7,bit_threshold,0
train_val,f_r_2053_,data/suim_processed/images/train_val/f_r_2053_.jpg,data/suim_processed/masks/train_val/f_r_2053_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_2055_,data/suim_processed/images/train_val/f_r_2055_.jpg,data/suim_processed/masks/train_val/f_r_2055_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_2058_,data/suim_processed/images/train_val/f_r_2058_.jpg,data/suim_processed/masks/train_val/f_r_2058_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_2059_,data/suim_processed/images/train_val/f_r_2059_.jpg,data/suim_processed/masks/train_val/f_r_2059_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_2060_,data/suim_processed/images/train_val/f_r_2060_.jpg,data/suim_processed/masks/train_val/f_r_2060_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_2069_,data/suim_processed/images/train_val/f_r_2069_.jpg,data/suim_processed/masks/train_val/f_r_2069_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_2075_,data/suim_processed/images/train_val/f_r_2075_.jpg,data/suim_processed/masks/train_val/f_r_2075_.png,640,480,640,480,0,2|5|6|7,bit_threshold,0
train_val,f_r_2077_,data/suim_processed/images/train_val/f_r_2077_.jpg,data/suim_processed/masks/train_val/f_r_2077_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_2079_,data/suim_processed/images/train_val/f_r_2079_.jpg,data/suim_processed/masks/train_val/f_r_2079_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_2080_,data/suim_processed/images/train_val/f_r_2080_.jpg,data/suim_processed/masks/train_val/f_r_2080_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_2082_,data/suim_processed/images/train_val/f_r_2082_.jpg,data/suim_processed/masks/train_val/f_r_2082_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_2083_,data/suim_processed/images/train_val/f_r_2083_.jpg,data/suim_processed/masks/train_val/f_r_2083_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_2084_,data/suim_processed/images/train_val/f_r_2084_.jpg,data/suim_processed/masks/train_val/f_r_2084_.png,640,480,640,480,0,0|6|7,bit_threshold,0
train_val,f_r_216_,data/suim_processed/images/train_val/f_r_216_.jpg,data/suim_processed/masks/train_val/f_r_216_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_217_,data/suim_processed/images/train_val/f_r_217_.jpg,data/suim_processed/masks/train_val/f_r_217_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_219_,data/suim_processed/images/train_val/f_r_219_.jpg,data/suim_processed/masks/train_val/f_r_219_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,f_r_220_,data/suim_processed/images/train_val/f_r_220_.jpg,data/suim_processed/masks/train_val/f_r_220_.png,960,540,960,540,0,0|5|6|7,bit_threshold,0
train_val,f_r_222_,data/suim_processed/images/train_val/f_r_222_.jpg,data/suim_processed/masks/train_val/f_r_222_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_224_,data/suim_processed/images/train_val/f_r_224_.jpg,data/suim_processed/masks/train_val/f_r_224_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_225_,data/suim_processed/images/train_val/f_r_225_.jpg,data/suim_processed/masks/train_val/f_r_225_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_226_,data/suim_processed/images/train_val/f_r_226_.jpg,data/suim_processed/masks/train_val/f_r_226_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_227_,data/suim_processed/images/train_val/f_r_227_.jpg,data/suim_processed/masks/train_val/f_r_227_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_231_,data/suim_processed/images/train_val/f_r_231_.jpg,data/suim_processed/masks/train_val/f_r_231_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_235_,data/suim_processed/images/train_val/f_r_235_.jpg,data/suim_processed/masks/train_val/f_r_235_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_236_,data/suim_processed/images/train_val/f_r_236_.jpg,data/suim_processed/masks/train_val/f_r_236_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_237_,data/suim_processed/images/train_val/f_r_237_.jpg,data/suim_processed/masks/train_val/f_r_237_.png,960,540,960,540,0,0|5|6|7,bit_threshold,0
train_val,f_r_23_,data/suim_processed/images/train_val/f_r_23_.jpg,data/suim_processed/masks/train_val/f_r_23_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_245_,data/suim_processed/images/train_val/f_r_245_.jpg,data/suim_processed/masks/train_val/f_r_245_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_248_,data/suim_processed/images/train_val/f_r_248_.jpg,data/suim_processed/masks/train_val/f_r_248_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_258_,data/suim_processed/images/train_val/f_r_258_.jpg,data/suim_processed/masks/train_val/f_r_258_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_264_,data/suim_processed/images/train_val/f_r_264_.jpg,data/suim_processed/masks/train_val/f_r_264_.png,960,540,960,540,0,0|5|6,bit_threshold,0
train_val,f_r_267_,data/suim_processed/images/train_val/f_r_267_.jpg,data/suim_processed/masks/train_val/f_r_267_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_269_,data/suim_processed/images/train_val/f_r_269_.jpg,data/suim_processed/masks/train_val/f_r_269_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_26_,data/suim_processed/images/train_val/f_r_26_.jpg,data/suim_processed/masks/train_val/f_r_26_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_270_,data/suim_processed/images/train_val/f_r_270_.jpg,data/suim_processed/masks/train_val/f_r_270_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_271_,data/suim_processed/images/train_val/f_r_271_.jpg,data/suim_processed/masks/train_val/f_r_271_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_277_,data/suim_processed/images/train_val/f_r_277_.jpg,data/suim_processed/masks/train_val/f_r_277_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_278_,data/suim_processed/images/train_val/f_r_278_.jpg,data/suim_processed/masks/train_val/f_r_278_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_279_,data/suim_processed/images/train_val/f_r_279_.jpg,data/suim_processed/masks/train_val/f_r_279_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_281_,data/suim_processed/images/train_val/f_r_281_.jpg,data/suim_processed/masks/train_val/f_r_281_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_283_,data/suim_processed/images/train_val/f_r_283_.jpg,data/suim_processed/masks/train_val/f_r_283_.png,640,480,640,480,0,0|6|7,bit_threshold,0
train_val,f_r_286_,data/suim_processed/images/train_val/f_r_286_.jpg,data/suim_processed/masks/train_val/f_r_286_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_287_,data/suim_processed/images/train_val/f_r_287_.jpg,data/suim_processed/masks/train_val/f_r_287_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_289_,data/suim_processed/images/train_val/f_r_289_.jpg,data/suim_processed/masks/train_val/f_r_289_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_290_,data/suim_processed/images/train_val/f_r_290_.jpg,data/suim_processed/masks/train_val/f_r_290_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_294_,data/suim_processed/images/train_val/f_r_294_.jpg,data/suim_processed/masks/train_val/f_r_294_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_295_,data/suim_processed/images/train_val/f_r_295_.jpg,data/suim_processed/masks/train_val/f_r_295_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_297_,data/suim_processed/images/train_val/f_r_297_.jpg,data/suim_processed/masks/train_val/f_r_297_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_2_,data/suim_processed/images/train_val/f_r_2_.jpg,data/suim_processed/masks/train_val/f_r_2_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_300_,data/suim_processed/images/train_val/f_r_300_.jpg,data/suim_processed/masks/train_val/f_r_300_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_301_,data/suim_processed/images/train_val/f_r_301_.jpg,data/suim_processed/masks/train_val/f_r_301_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_30_,data/suim_processed/images/train_val/f_r_30_.jpg,data/suim_processed/masks/train_val/f_r_30_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_312_,data/suim_processed/images/train_val/f_r_312_.jpg,data/suim_processed/masks/train_val/f_r_312_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_319_,data/suim_processed/images/train_val/f_r_319_.jpg,data/suim_processed/masks/train_val/f_r_319_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_322_,data/suim_processed/images/train_val/f_r_322_.jpg,data/suim_processed/masks/train_val/f_r_322_.png,640,480,640,480,0,0|6|7,bit_threshold,0
train_val,f_r_325_,data/suim_processed/images/train_val/f_r_325_.jpg,data/suim_processed/masks/train_val/f_r_325_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_328_,data/suim_processed/images/train_val/f_r_328_.jpg,data/suim_processed/masks/train_val/f_r_328_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_32_,data/suim_processed/images/train_val/f_r_32_.jpg,data/suim_processed/masks/train_val/f_r_32_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_337_,data/suim_processed/images/train_val/f_r_337_.jpg,data/suim_processed/masks/train_val/f_r_337_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,f_r_339_,data/suim_processed/images/train_val/f_r_339_.jpg,data/suim_processed/masks/train_val/f_r_339_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_34_,data/suim_processed/images/train_val/f_r_34_.jpg,data/suim_processed/masks/train_val/f_r_34_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_351_,data/suim_processed/images/train_val/f_r_351_.jpg,data/suim_processed/masks/train_val/f_r_351_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_352_,data/suim_processed/images/train_val/f_r_352_.jpg,data/suim_processed/masks/train_val/f_r_352_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_359_,data/suim_processed/images/train_val/f_r_359_.jpg,data/suim_processed/masks/train_val/f_r_359_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_360_,data/suim_processed/images/train_val/f_r_360_.jpg,data/suim_processed/masks/train_val/f_r_360_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_366_,data/suim_processed/images/train_val/f_r_366_.jpg,data/suim_processed/masks/train_val/f_r_366_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_367_,data/suim_processed/images/train_val/f_r_367_.jpg,data/suim_processed/masks/train_val/f_r_367_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_370_,data/suim_processed/images/train_val/f_r_370_.jpg,data/suim_processed/masks/train_val/f_r_370_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_371_,data/suim_processed/images/train_val/f_r_371_.jpg,data/suim_processed/masks/train_val/f_r_371_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_372_,data/suim_processed/images/train_val/f_r_372_.jpg,data/suim_processed/masks/train_val/f_r_372_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,f_r_375_,data/suim_processed/images/train_val/f_r_375_.jpg,data/suim_processed/masks/train_val/f_r_375_.png,640,480,640,480,0,6|7,bit_threshold,0
train_val,f_r_376_,data/suim_processed/images/train_val/f_r_376_.jpg,data/suim_processed/masks/train_val/f_r_376_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_381_,data/suim_processed/images/train_val/f_r_381_.jpg,data/suim_processed/masks/train_val/f_r_381_.png,640,360,640,360,0,0|5|6,bit_threshold,0
train_val,f_r_382_,data/suim_processed/images/train_val/f_r_382_.jpg,data/suim_processed/masks/train_val/f_r_382_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_3_,data/suim_processed/images/train_val/f_r_3_.jpg,data/suim_processed/masks/train_val/f_r_3_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_401_,data/suim_processed/images/train_val/f_r_401_.jpg,data/suim_processed/masks/train_val/f_r_401_.png,910,435,910,490,1,0|6|7,bit_threshold,52259
train_val,f_r_407_,data/suim_processed/images/train_val/f_r_407_.jpg,data/suim_processed/masks/train_val/f_r_407_.png,640,480,640,480,0,4|5|6|7,bit_threshold,219669
train_val,f_r_410_,data/suim_processed/images/train_val/f_r_410_.jpg,data/suim_processed/masks/train_val/f_r_410_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_414_,data/suim_processed/images/train_val/f_r_414_.jpg,data/suim_processed/masks/train_val/f_r_414_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_416_,data/suim_processed/images/train_val/f_r_416_.jpg,data/suim_processed/masks/train_val/f_r_416_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,f_r_417_,data/suim_processed/images/train_val/f_r_417_.jpg,data/suim_processed/masks/train_val/f_r_417_.png,960,540,960,540,0,0|5|6,bit_threshold,0
train_val,f_r_420_,data/suim_processed/images/train_val/f_r_420_.jpg,data/suim_processed/masks/train_val/f_r_420_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_421_,data/suim_processed/images/train_val/f_r_421_.jpg,data/suim_processed/masks/train_val/f_r_421_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_426_,data/suim_processed/images/train_val/f_r_426_.jpg,data/suim_processed/masks/train_val/f_r_426_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,f_r_430_,data/suim_processed/images/train_val/f_r_430_.jpg,data/suim_processed/masks/train_val/f_r_430_.png,640,480,640,480,0,0|2|5|6|7,bit_threshold,0
train_val,f_r_433_,data/suim_processed/images/train_val/f_r_433_.jpg,data/suim_processed/masks/train_val/f_r_433_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_436_,data/suim_processed/images/train_val/f_r_436_.jpg,data/suim_processed/masks/train_val/f_r_436_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_437_,data/suim_processed/images/train_val/f_r_437_.jpg,data/suim_processed/masks/train_val/f_r_437_.png,640,480,640,480,0,5|6|7,bit_threshold,0
