sample_id,source_partition,source_image_id,image_path,mask_path,image_sha256,mask_sha256,width,height,annotation_count,present_classes,pixels_class_0,pixels_class_1,pixels_class_2,pixels_class_3,pixels_class_4,pixels_class_5,pixels_class_6,pixels_class_7,admission_status,admission_reason,scene_group_id
uiis_train_002387,train,2387,data\uiis_raw\train\XL_2772.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002387.png,b356b4fac16b0bed06977c5f39e2bdced7e1c9db27b6c1dfedab669e85ab8c2b,8d79e5493acf76789d2a563f0208238dbbc9341f6193743fd368060e11ced490,640,480,37,0;6,148070,0,0,0,0,0,159130,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001060
uiis_train_002390,train,2390,data\uiis_raw\train\XL_2775.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002390.png,dad6bd061c6921de2313bc9c2b2708fd0edc7d5c1d9868f60d005df59b935f6c,fbdc28e676a86f314819aaa9232c47e3b6973d9442fdd3c717e2f3721c59f327,640,480,2,0;6,208683,0,0,0,0,0,98517,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001415
uiis_train_002393,train,2393,data\uiis_raw\train\XL_2778.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002393.png,d80295985567ce565b4cc05a8c6a76c007036a8cada705ef7ff9a71271639b88,d1bded577132e77b501599654d0669cc938a80c3228b577a953798dc0ad59be5,640,480,6,0;5,274714,0,0,0,0,32486,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001422
uiis_train_002428,train,2428,data\uiis_raw\train\XL_2856.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002428.png,eeeb98de04660749c8d586e20ce382f62aca220d56656c6688c8873959aba105,24c562641dd72c8a6254068e68d58739eadab684246de83fbe545e4e24bc8228,640,480,11,0;6,235680,0,0,0,0,0,71520,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002428
uiis_train_002440,train,2440,data\uiis_raw\train\XL_2869.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002440.png,b1a466fa226460c2d3a436f87b7c990dac2b6f7be4763266209fe0e553954377,ec027bcd46448db1d912ff98fbd1a855bfc43b5481dd1a3b484cc1e171bd79cc,640,480,1,0;6,128218,0,0,0,0,0,178982,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002440
uiis_train_002442,train,2442,data\uiis_raw\train\XL_2872.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002442.png,673fa92c9c4b7c330be53a0450b1dc97563341fec346c71a9b1a214bc0019781,0124f43b3ddf1bac190c84b74dc19bd2cfb8ee4094dd201c6955f5d4ce439800,640,480,2,0;6,243750,0,0,0,0,0,63450,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002442
uiis_train_002460,train,2460,data\uiis_raw\train\XL_289.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002460.png,b3ac4ad0b9883eae30c65e31123f060d8f378854df84c247f03e4de0de8c12a4,b17a2b366621f1e47e724e712144c0ab2df26dedbff8f9f981decc2b9cb9f151,640,480,8,0;5;6,182104,0,0,0,0,5216,119880,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000158
uiis_train_002463,train,2463,data\uiis_raw\train\XL_2899.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002463.png,2e8fd8223c67f8bd96dc85a971a65f685613cd1211a3e6f482e41666ec936f62,2c91c3521b34af513cc0b4ef2bc35337ff3ee37deebe3dd1536f22ce8fba9d50,640,480,1,0;6,153386,0,0,0,0,0,153814,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000847
uiis_train_002467,train,2467,data\uiis_raw\train\XL_291.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002467.png,d58e3b935f0d0a3269c2c924ac5a0c4cedcadc0ea69ee0cf24d739a66f350167,486fc4f6e7414b70c8f85fd9a924a19e1701b0aee2c2de914b1350ec7eafea49,640,480,5,0;5;6,268087,0,0,0,0,9803,29310,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000412
uiis_train_002471,train,2471,data\uiis_raw\train\XL_2926.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002471.png,c44846eb07283d1890f1c8529edc6bd398a766ba361fc3091e0941409bf137d7,d375c72029108e03b465fd126ba71553e030b24bcc3b630f06c24707b0630254,640,480,5,0;2;5;6;7,160707,0,46119,0,0,14520,3469,82385,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001322
uiis_train_002479,train,2479,data\uiis_raw\train\XL_2933.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002479.png,240a31b781ed463371393630c2d2c4f804f6eec4a3c8bb5e23d57fa22fd4ad5a,1ed12a5f2c60596b5257ed8fb212d4ca685540191a3163da6a587c22e43b504d,640,480,1,0;5,117602,0,0,0,0,189598,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001179
uiis_train_002485,train,2485,data\uiis_raw\train\XL_294.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002485.png,4fec072fa3490a4547866828c7d0a0feb3654969761bff5a499b98c791cf1373,2ffb7063e36d3d09b17243d2a57dd9c916f27d07d5a0f02cbbbac6beb5427f6c,640,480,24,0;5;6,6183,0,0,0,0,269645,31372,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002485
uiis_train_002498,train,2498,data\uiis_raw\train\XL_2955.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002498.png,ad8b82cefe584fbe9e5d1060c31767fdccd3217df96d3a1c6e9cbae1aae49131,afd746a1a6c1fb313c55c6032a3794e277e5d741043ca4e8fca0a546574518a4,640,480,1,0;6,202920,0,0,0,0,0,104280,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001371
uiis_train_002502,train,2502,data\uiis_raw\train\XL_2959.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002502.png,8d0c67adec10ad8e16f66bb72f29be5016b7cd00ac2c50fd8f91530a80a0fbb4,a4230357b99f7974cbb2e887026def4aba215a6b0720e8f38ba344f3ea0648e2,640,480,5,0;6,284496,0,0,0,0,0,22704,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002502
uiis_train_002504,train,2504,data\uiis_raw\train\XL_2960.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002504.png,05683df9499efc3a180d09c1573b0288a3c0111376d316deb8a1b9b2e85959e0,6690d95f881a75a94db20415d1f63cca6e70bbf7165c5af834f1b6a2061a5474,640,480,7,0;6;7,78072,0,0,0,0,0,7580,221548,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000958
uiis_train_002517,train,2517,data\uiis_raw\train\XL_2975.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002517.png,2dd057afb32cc9be4fed8088a7ff49b8ed7d7467872f273f6c35296041766745,2036d18a656504210c780376ff3eb833f5bfa17f1836a01a3e1e7b48438262ce,640,480,2,0;5;7,219584,0,0,0,0,7093,0,80523,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001380
uiis_train_002520,train,2520,data\uiis_raw\train\XL_2979.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002520.png,8b021b1a4d3a16c2c5f5f6eec6f83e5b3b891b0f29c2919c87e3c1892bf5c1bd,fa6564192492eebf69e5b0c52fe78df5067b10c396d1286bc11d0d6a360f74a2,640,480,3,0;6,303417,0,0,0,0,0,3783,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001388
uiis_train_002534,train,2534,data\uiis_raw\train\XL_2992.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002534.png,ad7013c535cdb5762bc6bf581b540175fe6f16cb8027567a5fac7c7d456c9cd2,66a95ffb44df0154b1f8efa3571c1515e0e3f6a22475e105a69d1cd27929236c,640,480,6,0;5;6,160438,0,0,0,0,143997,2765,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002534
uiis_train_002548,train,2548,data\uiis_raw\train\XL_3004.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002548.png,5818ae92ffd8b0fcb82d335f579857dd5f97f73fa6cef96e29bde10c919b47da,a10d047544ac0714cbc5dc0801804f6439c7ac20503b229e3248bac14a0f88f4,640,480,2,0;5;6,106795,0,0,0,0,166533,33872,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002548
uiis_train_002564,train,2564,data\uiis_raw\train\XL_3019.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002564.png,a9b1d0d3cadde320bc7b5b97a9c90bba1624345a778f2010d65e6d908a0f836c,b4cbfc8bc9ce9eee8eec761310e9b5abaf5c703c89ddb84452f307a83249de40,640,480,3,0;5;6,77987,0,0,0,0,178436,50777,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002564
uiis_train_002566,train,2566,data\uiis_raw\train\XL_3020.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002566.png,1cdf13b592e71891a9c9cf539fbe732934687612e11e360798a6d7d8f811ea4e,de969bbde72d29c7b436322757b6680c68a1390b0baec01f4037b06da230b0be,640,480,6,0;5;6,127754,0,0,0,0,136122,43324,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000915
uiis_train_002574,train,2574,data\uiis_raw\train\XL_3029.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002574.png,73fee44bedfddfebf51d79b2b7692fba347b1c91af19020ce94b0dd6e6ffa942,e5c975faeef524213cd0c935df1d38132015a7771eb4a60ef2a5b7ff7e3a8412,640,480,2,0;6;7,204019,0,0,0,0,0,24134,79047,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002574
uiis_train_002589,train,2589,data\uiis_raw\train\XL_3045.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002589.png,b4069cf6c9ff5eb2644c28a903ff12ea01059dab11dde26069b5673b75d1d8fd,2b751cdd40e5068dd0ddfa05e01149d65664712617d1e473bf784f9a5254bd22,640,480,1,0;6,240582,0,0,0,0,0,66618,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002589
uiis_train_002590,train,2590,data\uiis_raw\train\XL_3046.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002590.png,3d96b7f48e37d685e93fa4c1ef946a4d3029125faea11126702d4c5e2e1b7167,9d3d1a4053471c9c440c5334b260e8278db66dbcc29da3091d42ade25e80cb5d,640,480,4,0;1;5;7,265605,1597,0,0,0,22787,0,17211,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002590
uiis_train_002600,train,2600,data\uiis_raw\train\XL_3057.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002600.png,5d152ff59daf0d453b52582fca3a64403067e7200a37258d7753a3bb9338da88,ed251405522a8506213ba31679956f287199bca7f48cda30f05a49ea169f89bb,640,480,5,0;2;5;6,37098,0,58251,0,0,151928,59923,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001187
uiis_train_002667,train,2667,data\uiis_raw\train\XL_314.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002667.png,a3417f7b4a64eeb9b77a2c57746afa8cb543816b8b46a914363ff3e99b23747f,726a241ed597f74a89e6f84b2442b5c5f3756edac8834ce95c895d3ed2229a5c,640,480,4,0;5;6,130300,0,0,0,0,174793,2107,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002667
uiis_train_002808,train,2808,data\uiis_raw\train\XL_343.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002808.png,97aaf239d04e127be7b9b71f23b22b36bde2843e19b2d255fd048df9c4fd75a7,8d8c3a4e494c785cbeb3d1ed524e7d60d05af22f6c5826e8d2677e9d57c953e4,640,480,44,0;5;6,211122,0,0,0,0,36653,59425,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002808
uiis_train_002841,train,2841,data\uiis_raw\train\XL_393.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002841.png,815e004eb7193a9bba187c6a6021957c01bab72a6ba22465671adb7d262bc0dc,e799387e1e9ee11e1f691bdbd8c1cb29cd857d304c9397381e6664642e0d4e39,640,480,5,0;5;6,173534,0,0,0,0,81312,52354,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002841
uiis_train_002844,train,2844,data\uiis_raw\train\XL_397.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002844.png,a37733f52500c2fbaf9a2d11ba8e560a658f3e3a3a5b507b54c2205edee83c8e,b0e1e496dbbc059e59bce62aa738eb4100ac5aa4a93360626b342f5b38291fff,640,480,7,0;5;6,38896,0,0,0,0,220694,47610,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002844
uiis_train_002849,train,2849,data\uiis_raw\train\XL_402.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002849.png,f830808ed2860f7c3bf37f6d476d1833bdf0586728f9e6e272c7372ecbbf505f,2b55927327c0adbd215ec05a0e9c73824fe12b3475f18aea0ceb2c44be4c8232,640,480,5,0;5;6,117592,0,0,0,0,163788,25820,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000133
uiis_train_002858,train,2858,data\uiis_raw\train\XL_412.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002858.png,0a75a16deddd9e8f7c1d05f349cba7be1019e62ee663eb57bbf68f903f16253e,ca2963652610c415f0a3190177103df9c1df49c675a54f11b21149451ba763fa,640,480,15,0;5;6,205985,0,0,0,0,92983,8232,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001941
uiis_train_002862,train,2862,data\uiis_raw\train\XL_418.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002862.png,71301fba9e6440c8c5149659bfc7f6f05d4cc4906602f2e0cf9b2ee08cf2ea3a,0ca4847a13502000aef20e051e6393493d1381ec4d001195d261aff54bffdffc,640,480,9,0;5;6,1529,0,0,0,0,297810,7861,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001808
uiis_train_002863,train,2863,data\uiis_raw\train\XL_42.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002863.png,f6eba11247de3e44be6dbe85f1e4e9d15779a1549feac62702a6b94f99b21678,74e0211ffd8eeb018eb3c05d303d6e43890e09c6a0ae74c1f4b92f30021c7be4,640,480,10,0;2;5;6,169282,0,30580,0,0,106173,1165,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002863
uiis_train_002866,train,2866,data\uiis_raw\train\XL_429.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002866.png,01ac2517703a0f0b942e353ed8c355f9ca5d2a825f8b430e0e76e2db92d09d7b,a03099d1557bfec5c45732e10e27caa2ad8a0be3acf0af4ab35a6295cdc8b0a0,640,480,6,0;2;5,204994,0,14239,0,0,87967,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002866
uiis_train_002868,train,2868,data\uiis_raw\train\XL_430.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002868.png,55f2585ac184ffb433c275b566621e78334421f0ffb41fde57fcfb9e71bc1fb2,765a91dbcfe9b02e1bebdd6e492734734a54ff28aa96edbfbd002e81d15dab56,640,480,9,0;5;6,14041,0,0,0,0,289515,3644,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002868
uiis_train_002880,train,2880,data\uiis_raw\train\XL_442.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002880.png,d723d52b608549e6d5005ec4ab79722f6aca609f0ba175873b8b3f236369f522,9f2666042a821d9bcdc60dd5bcb2c2ff5ca6f53365084199211e5cb9050e23eb,640,480,7,0;5;6,128503,0,0,0,0,177752,945,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001643
uiis_train_002885,train,2885,data\uiis_raw\train\XL_447.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002885.png,79cd83ee38e31e443873e76e02dad5e61dc0031ca9b6bf9e363268c25a814809,10a64f2290f615387d33862a83d1c871f0fc939d530fac27a82ad3212d710659,640,480,4,0;5;6,284001,0,0,0,0,17967,5232,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000311
uiis_train_002891,train,2891,data\uiis_raw\train\XL_455.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002891.png,d5c0f15c6b1789acdac64cefd72b81e0b18bf01e30b0e486f5fd3c607c980477,aec6f48a04549efb10c8e756dab6ff33cdb439a366c4308b4ea78acc2506f810,640,480,2,0;5;6,25264,0,0,0,0,262526,19410,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002115
uiis_train_002899,train,2899,data\uiis_raw\train\XL_463.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002899.png,40312636f3326d20e16cd6badb22f92467d3825f39babfa7d0c9c817cdc48b97,2683f403c66dbff0cd46cc5ddd3bc9f0c7a86e7339aaee0a926faef918198ba5,640,480,1,0;6,291621,0,0,0,0,0,15579,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000556
uiis_train_002918,train,2918,data\uiis_raw\train\XL_484.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002918.png,b1d806b88c6bbc51831f569d807949e57e0dbbc9db294824f92e4a3d9cedbd0a,9203d7a4009ee45380fb2407c7c382ab5848e1a2d179ad61bee16fc304568c09,640,480,1,0;5,279432,0,0,0,0,27768,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002918
uiis_train_002923,train,2923,data\uiis_raw\train\XL_49.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002923.png,a0cac0de35d08de2bcafb23c26cf0f4166ca1d1c837e66d5809682bd6115957c,4f3f4d4e8392f6c057f2564f9229ff1b0874990c2787a408fe39c783681d954e,640,480,1,0;5,206283,0,0,0,0,100917,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001973
uiis_train_002934,train,2934,data\uiis_raw\train\XL_50.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002934.png,b7372d3d152ef5da3ed42d4ff763cd05cd31c2906cb2392ee3211cebba5a71a1,b14e528ef6363095bb9a9bafa7d1d707074cb10887085e2207b7871fe6784db8,640,480,1,0;5,43296,0,0,0,0,263904,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002934
uiis_train_002943,train,2943,data\uiis_raw\train\XL_511.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002943.png,4e8979b3451c88fe500888a409c917fe254230c53038af203331ace579357980,841d1c77c940684be91e65b04cce5a4e8e028d50ed9a1be46003362a713e3ab4,640,480,1,0;5,269535,0,0,0,0,37665,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002140
uiis_train_002958,train,2958,data\uiis_raw\train\XL_527.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002958.png,03ebfb7784025d3d20fda602833de22ccf05cf98bbd0f49eb72fab25552f724e,f67db82f2005f4899fddde8a622e7724e8bb12c2490cca2793b6cb3f89dc04df,640,480,7,0;6,306578,0,0,0,0,0,622,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002958
uiis_train_002972,train,2972,data\uiis_raw\train\XL_543.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002972.png,b52283dd970ce3f3c1bf8dafc6af093c9ffb7cb390e33b60e79770d00c404596,7606c2cc903de1023ab1b57abeca24d783ce1c3ef3d23bb07973ca60f36c947e,640,480,39,0;5;6,123673,0,0,0,0,173415,10112,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001689
uiis_train_002997,train,2997,data\uiis_raw\train\XL_570.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002997.png,5f70224d1f67f0a3079c528358af14dd72c84fbdd8f51947c9352a49d0cf05f5,1334a278573c85b9a80bf0e76741cb6d3a27cb4253ef935fbf466665588450d0,640,480,2,0;5;6,8562,0,0,0,0,288580,10058,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000400
uiis_train_003030,train,3030,data\uiis_raw\train\XL_605.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003030.png,dfa994d65d80c618b0781f237722451ad85e4c50655246bbdf3501085937c305,9991ce4bbe7afb36e4c8a322717ede6bbdd1f31ccfb21d99ef8bb4f894ac5a13,640,480,2,0;5;6,15297,0,0,0,0,272913,18990,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003030
uiis_train_003043,train,3043,data\uiis_raw\train\XL_618.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003043.png,dfabcf95dd53971ce14db613c6620ff97adfc88d8eb4e4cf6540d83c0d384c29,00b74445c0e57b409e9bdf84d12309bbed74a2d1c95e581565134094eac3d008,640,480,11,0;5;6,72293,0,0,0,0,229260,5647,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001742
uiis_train_003045,train,3045,data\uiis_raw\train\XL_62.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003045.png,392d92ec84fbc9b7168b71b7c3ddc3a862027bc6fef43c669ee7637bf7c50e3f,ff4fb8075bae9bcb2b2551b725d8404206ec7da83b34e29905e70b0324900f5f,640,480,1,0;5,210086,0,0,0,0,97114,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001801
uiis_train_003052,train,3052,data\uiis_raw\train\XL_627.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003052.png,6a136ce6195f250d2fac7158503f1a50f7058bf930eb79a3299ff46d1ca15c6b,ea85e8f90b850807872ebaa5f41d07de4118be7cedadc8b397e84ff6ad058cce,640,480,3,0;5;6,10072,0,0,0,0,294029,3099,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003052
uiis_train_003064,train,3064,data\uiis_raw\train\XL_647.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003064.png,a8371f1963ae0a693c54a5dd32d11bbc876463277a77e0ceb5b604acfc7e3349,dcf434ff30f20256fcfd217b1990b22772a62dfc64d8b875ae51435f9964f959,640,480,8,0;5;6;7,19036,0,0,0,0,38245,582,249337,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001620
uiis_train_003070,train,3070,data\uiis_raw\train\XL_652.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003070.png,4daf0a9e49fe4de7c1a6ef2fe0de1189e6d78cf1050c41d9297f490107bee5b5,5129240877e6644703c5c8e645ea093f3aa59972ca203766952262224ed477d1,640,480,1,0;5,80689,0,0,0,0,226511,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002107
uiis_train_003081,train,3081,data\uiis_raw\train\XL_665.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003081.png,cb6999a518b3ddb5bfc5ed5f8d4e8adb8c481faa03982d7fdc8c5ec3ad54bcbc,2a1f9915160e636f38610e1a474058b6b83bbfcb58af91e91537c845413a831f,640,480,12,0;2;5;6,127810,0,2470,0,0,175962,958,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003081
uiis_train_003082,train,3082,data\uiis_raw\train\XL_666.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003082.png,73eef4e492779867f41fef523f6c959f5230e25d6aafe0d336f44fb9c6cf8bb2,8209b19581b6edce0d1558c2d9598f4097a0d8bc0e51de24a7855db326fd3f38,640,480,1,0;5,164741,0,0,0,0,142459,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001861
uiis_train_003092,train,3092,data\uiis_raw\train\XL_675.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003092.png,0842a38bbf2b74536bbb75781e7970bff049ce3bcf48fa96677c22dcb7e3dee3,9d02b3f16ed8cd519f360848108dc42b5d56c050d17a7412df6a723994766557,640,480,5,0;5;6,137505,0,0,0,0,145163,24532,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000136
uiis_train_003096,train,3096,data\uiis_raw\train\XL_680.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003096.png,774b5864e6fd757ba6952ed0188e2965917405dc8244fb3525c6351201d145d7,b5fc0f607eba59a22e90d9355a361b51cd874f4cea0af0d2a4a947aa89184a41,640,480,3,0;5;6,19300,0,0,0,0,286249,1651,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001693
uiis_train_003097,train,3097,data\uiis_raw\train\XL_681.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003097.png,e595fc5c958562e331a0654ac0f8cab9c9192095ee8609ac0b039fc01a493599,65a4d6e223d956509316723df04acbf3636b88cbead01f0dd36477f64cd6f967,640,480,3,0;2;6,299281,0,4687,0,0,0,3232,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000058
uiis_train_003098,train,3098,data\uiis_raw\train\XL_682.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003098.png,68b6f78f2731ee474ea0938d10eb34129e2832210dbfcebc2afc31e0f0e3d2ff,32fe35d1a0cc8f808b2b8e6d569165f769dfbbb68b5a5016c47d02bdec6bb8df,640,480,5,0;1;2;5,67530,4323,38928,0,0,196419,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001878
uiis_train_003110,train,3110,data\uiis_raw\train\XL_695.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003110.png,9a68ce912206fd1c464d509bfcab4861437e9a4fbdae3bd984e8495d18648d93,8efe6877d18a2d582cbdf3b7a733a2c99aa823df30168b5f3695033556244db0,640,480,3,0;5;6,48977,0,0,0,0,206497,51726,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000386
uiis_train_003111,train,3111,data\uiis_raw\train\XL_696.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003111.png,88834f82a47f61655fb77bb6dd8af4c48141f012cc088d67105f5a29fbc26402,0e2a82d0dbe4532b5eaf88edf075a0ebdb3163e08fdc27a69607fe198ffbe173,640,480,1,0;6,302692,0,0,0,0,0,4508,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003111
uiis_train_003112,train,3112,data\uiis_raw\train\XL_697.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003112.png,de21cf4060a1dd3902d3f62bd9447ef475255a20cc6e13905e66a62d36b50c62,2488da982335d54fbbc65de900d287717572500cf443b0a72e7b8bc76dece328,640,480,1,0;5,233235,0,0,0,0,73965,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001628
uiis_train_003120,train,3120,data\uiis_raw\train\XL_703.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003120.png,bf56fb7a997d0cbe6a025508d1ca62e94d946e6d4823635de239707578138904,ab671581a9bcf275e13741c1148344020723b9b7d30c4603d0a83155623fbf77,640,480,93,0;5;6,116902,0,0,0,0,167025,23273,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000209
