sample_id,source_partition,source_image_id,image_path,mask_path,image_sha256,mask_sha256,width,height,annotation_count,present_classes,pixels_class_0,pixels_class_1,pixels_class_2,pixels_class_3,pixels_class_4,pixels_class_5,pixels_class_6,pixels_class_7,admission_status,admission_reason,scene_group_id
uiis_train_002124,train,2124,data\uiis_raw\train\XL_249.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002124.png,4317364865ad1cb9b220fd1eea0ea097a5d01424c69850d3f8daf35f0497be6d,d5ca07fd47987e521fff83c579aaf8afdf3b5b8e4c2366f41538cee3ff4f6233,640,480,9,0;5;6,103622,0,0,0,0,175616,27962,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000354
uiis_train_002128,train,2128,data\uiis_raw\train\XL_2494.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002128.png,cede2491289fe64edbabc308b4067025d8f969521a909163ce2d272e98110f87,1f70ff4d2668f8b45ece98a6c1fc0ca19860c6e547f243826f02a3bffa181e81,640,480,1,0;6,242866,0,0,0,0,0,64334,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002128
uiis_train_002139,train,2139,data\uiis_raw\train\XL_251.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002139.png,e38b8b73334b8736a66538809347add9ef75ceee4f9cd47fac7ed2f735533b19,c4d121104e7ed652633171f2beb4dd1274445a5cc3c53828ae9bdd2de41e0ec1,640,480,9,0;5;6,180041,0,0,0,0,126409,750,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000019
uiis_train_002178,train,2178,data\uiis_raw\train\XL_2551.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002178.png,eee263e3560c586ea9b15f66643f5443c11482926210db4193bbe6a57ed77ae0,5ecd8bc0cde3b43456177097a810cc0c6e259358761efcf4d65c27a8dd53d03e,640,480,1,0;5,261216,0,0,0,0,45984,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002178
uiis_train_002180,train,2180,data\uiis_raw\train\XL_2553.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002180.png,36e3dea616ca057341bd3f39850d91ba6a5731ab7b0dcc0e012c52a6bfce4882,38b2fcae9dbda22124cfe333bba5221bb8075870fd6b463ea5818f7e01d810b5,640,480,18,0;5;6,178816,0,0,0,0,115275,13109,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001417
uiis_train_002189,train,2189,data\uiis_raw\train\XL_2564.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002189.png,a18c5dfc1aa43a8fb169f3a815b50742c27dfd4156a29840f86c4cfec0056df3,d5dbbe534e16f61f48c9632fc9ab376dd2e06460b1440402accc0d603f169b54,640,480,22,0;6,282134,0,0,0,0,0,25066,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000841
uiis_train_002190,train,2190,data\uiis_raw\train\XL_2565.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002190.png,6c0a903b79d9648fb9e9b3e8399f3dbdcd5f416f1d0ca5379f660a4cb5eb192a,4667705ecf4feadb01790403daca0e876086940b3e78a331d56b5bb80da507de,640,480,8,0;5;6,79586,0,0,0,0,216782,10832,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002190
uiis_train_002191,train,2191,data\uiis_raw\train\XL_2566.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002191.png,8fedc7f356a2d093b7c5e8c7cac8a7c627f3df1ebb611cae11a3cf1c98f1c734,9503d8155b001c135a643aefcfa3d3b8d92bd97faf9a6e8d37b7ee5f38560283,640,480,9,0;1;2;5,215053,6788,11377,0,0,73982,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002191
uiis_train_002202,train,2202,data\uiis_raw\train\XL_2577.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002202.png,7814447c25285cd597276b11d87d29b56dbf9e80b60b4d25028fe82a8c9262fb,790f21954b3df752bd85cf7434de5188d39fca61cbde54bdc99b717003563627,640,480,32,0;6,222218,0,0,0,0,0,84982,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002202
uiis_train_002220,train,2220,data\uiis_raw\train\XL_2596.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002220.png,ad076df0608e6e912f4f0f5b5ab1a9709172226b04ff9de06ea577c38008ae95,696b0959bef118046b6afb978aefe0a8f92f90342fcc119c60f26d7feda21bb4,640,480,7,0;5;7,168578,0,0,0,0,81617,0,57005,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002220
uiis_train_002222,train,2222,data\uiis_raw\train\XL_2598.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002222.png,f3192fe7be70c8a20ef015863e06f46fce380dc0e7340f8a62e820589b3ca83d,7607970ba74fa96ee95d55650ba1d45f4146ca1be6544e2d70dd528fe764112f,640,480,2,0;5;6,35217,0,0,0,0,266378,5605,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001358
uiis_train_002225,train,2225,data\uiis_raw\train\XL_2600.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002225.png,51bc8c2b33f1d139d5e7cf097d7412c22a25d12689be9f0b9d35e29c7e0b6672,e8903d6a0f8e2126ff9091810ad3bbac92b1dec58abefec3d085766a807ebf15,640,480,2,0;5;6,278638,0,0,0,0,18379,10183,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002225
uiis_train_002275,train,2275,data\uiis_raw\train\XL_2653.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002275.png,0feb7fc96b5032ead3afaaff964040be118268d6a91a2d5529b1f836576d47c1,bc1b372f44ec8628e50836d9309459116b7a2a6c3f497c6833d23d9cc89c6202,640,480,3,0;5;6,204734,0,0,0,0,94938,7528,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001489
uiis_train_002299,train,2299,data\uiis_raw\train\XL_2680.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002299.png,ef49aec5ef5861c89b373e9f0aff7a7ca4e8db8c5271555d387869633f0e37d5,fde004b66b43f6fde2b571b33f65a86338053f708421f879e239f724fc0f00b9,640,480,14,0;5;6,238265,0,0,0,0,40643,28292,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001395
uiis_train_002315,train,2315,data\uiis_raw\train\XL_2695.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002315.png,9012a1b9fb64f9dad2366c63543e3cff4ba1ba7f156a02ce3594cf9539ef8085,0b6f205a3e251214f54f982e48659b50d696e4a1ee3f6144948966396b36b294,640,480,3,0;5;6,1575,0,0,0,0,280207,25418,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001404
uiis_train_002317,train,2317,data\uiis_raw\train\XL_2697.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002317.png,8c49f30247dca2c9bd0ac9587c3fe79fbecc468a0386709c1115b6136a3acd9e,83f7b0331b62b1501b387c79cc4864f8441f4f7a6f0902496fcffcdd045468fa,640,480,1,0;5,107852,0,0,0,0,199348,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002317
uiis_train_002325,train,2325,data\uiis_raw\train\XL_2703.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002325.png,345ccf77a720010459dd5ab2aca9304af666d257cd2d06af97ace657b09c2de1,adcc4209176a1124c334fe071034220e7e9aecaa5ed3fe8e9b2e93c427ee930e,640,480,3,0;5;7,94199,0,0,0,0,54561,0,158440,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002325
uiis_train_002328,train,2328,data\uiis_raw\train\XL_2707.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002328.png,d7d89551c39f0244fc4ecd973f6ae07a06330b91b8269160562d29fa77683c47,8d4cffc99223d7536c165a17e523ecebb8490d2214081564ed3a7c9507353ba9,640,480,4,0;5;6,223568,0,0,0,0,80727,2905,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001100
uiis_train_002332,train,2332,data\uiis_raw\train\XL_2712.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002332.png,e20c8e02353e65bad1c26979c377f1545f4239ea48af40594cedd304d478b878,052a6ea970d53bf553d92cd7bd7ad6906e23c06976b71e221aae24e760477b81,640,480,1,0;6,291696,0,0,0,0,0,15504,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001045
uiis_train_002338,train,2338,data\uiis_raw\train\XL_2721.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002338.png,bc5faf7f700118fe54e9419c4bbf5576a2b14310b6b09fbf0773d7937bf97c82,291427030bb5befdbb8f83df2de89e1a796237e7fc9bfc5696d37fdca66e4dba,640,480,3,0;5;6,89400,0,0,0,0,192808,24992,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001203
uiis_train_002356,train,2356,data\uiis_raw\train\XL_2740.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002356.png,7322fd43a1b1270176020a4a1cad74f49073ade4dd04346928533ca163f1d30f,1bbe84077176e1f0576f92bb5c0ca164bee8311b934dc7ad47dbd79f2dceba80,640,480,2,0;5;7,286197,0,0,0,0,11435,0,9568,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002356
uiis_train_002366,train,2366,data\uiis_raw\train\XL_275.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002366.png,a85783d3a1c16d386f3bc235fdb811098241ac7cb8605654a45cbef66840d744,a9ef9a7e5207a9115d3f6ec3ce78fe781d286c9c56265b89a8db40253c82253e,640,480,6,0;5;6,95278,0,0,0,0,209410,2512,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002366
uiis_train_002369,train,2369,data\uiis_raw\train\XL_2752.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002369.png,c2c758dcaccb94aca8c48fa7aa0467122c19b1c79a66ceb2d103d6b2b5ae36b7,b6ba6eed67e2f0af8f9521c0b18338bec449839fa75598d9195af1d27e991de5,640,480,4,0;5;6;7,133276,0,0,0,0,14194,12703,147027,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001228
uiis_train_002370,train,2370,data\uiis_raw\train\XL_2753.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002370.png,1cbfb74c51ed07fce94875e695c112bce5cdcce44e6bac39b719fe30379acfcc,6941c4bedf42d2ea63af9ef7de987dc6ce9cb01e8574f700cd9b4a9796e06cb0,640,480,12,0;5;6;7,168695,0,0,0,0,108893,1573,28039,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002370
uiis_train_002373,train,2373,data\uiis_raw\train\XL_2756.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002373.png,dbabd8754d60ab87e4b36872a21fe3fad69d5b87dde503d3cc5ad2c7ad69b907,ca00d22fc6f7690fdfa97f2dfd49932f1d3a6fcfbaf8e0a33de66a8ead3e4813,640,480,9,0;5;6,207855,0,0,0,0,98423,922,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002373
uiis_train_002388,train,2388,data\uiis_raw\train\XL_2773.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002388.png,8d8db5f0c733d261aab0b6d468c15eb1e09145cefd6d93453b8c461aacf250a2,3932fe8b183a0e417d6757cf374de2b60b18b52cb5752733e8003ec1da02db97,640,480,1,0;5,74126,0,0,0,0,233074,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000962
uiis_train_002418,train,2418,data\uiis_raw\train\XL_2844.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002418.png,a9d10a022f0aa3ff2be91ad2aa4ef7b6832050313b7889e64f19a2ab30feca78,f0771d8d94e047040f92b9d8babf46f9e5219f56adf3c66cc8266c505ae96089,640,480,3,0;5,194121,0,0,0,0,113079,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000951
uiis_train_002436,train,2436,data\uiis_raw\train\XL_2865.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002436.png,55d034f64913bb1381d3f7e883495dfac29abcf2fb9883b6a15f3b8825bd4047,4e5066b0c11da9fe743b7b37286e57bb6a23e5f70d57f4ec918425fb84953d28,640,480,2,0;5,78977,0,0,0,0,228223,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002436
uiis_train_002453,train,2453,data\uiis_raw\train\XL_2882.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002453.png,dcdf6b151acf87a6b83c7041f2be8934ec9ca87384c8c3f31192c9283c677e2d,e9338c2ce7388a971d7709b2cb5471786780d9f5eadad5c9e4e2f1cf47e44821,640,480,3,0;6,247813,0,0,0,0,0,59387,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001233
uiis_train_002457,train,2457,data\uiis_raw\train\XL_2886.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002457.png,7799640aebcdb10f5001f5698519774a49e375281ce42131261f19e5b8324cd2,36fb73ca414fc9a45acc841ec1bfeaf3ac14e852dd1931458cf42f44e5a713b0,640,480,1,0;6,293928,0,0,0,0,0,13272,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002457
uiis_train_002475,train,2475,data\uiis_raw\train\XL_293.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002475.png,80dccd889f96a56dc88f45a107566053fd511a4e052abea7eca8861aa45d27bd,82c443ccbaeba8a6a2c407c56b024804e3a730c8a0ff366eca9efc503cbc54fe,640,480,9,0;1;5;6,270164,3734,0,0,0,32510,792,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002475
uiis_train_002489,train,2489,data\uiis_raw\train\XL_2944.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002489.png,357c95e43610d7e776bcce4f052c4d7a4f07803fa077de7589935f5a90ffaf17,cffd682ef70e9438d860675dd04d8219e1ae993fdebe5d7c1daa323323793510,640,480,3,0;5;6,94335,0,0,0,0,197862,15003,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001177
uiis_train_002514,train,2514,data\uiis_raw\train\XL_2972.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002514.png,89bdbe16e6617fcbd4ba29e82768a9be5cc65dd7cfe7cbbae94dcb6f9b6b822d,9c59222443fd0ad84f1c12ff3fb48b91a9c0618ac41e0eca050a45dba198648f,640,480,13,0;6,244354,0,0,0,0,0,62846,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000980
uiis_train_002525,train,2525,data\uiis_raw\train\XL_2983.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002525.png,4cef9f38e7ed61c39e27fbc8ccc748400d1f1d8adb07870f449ad551b1317ba9,6d6660e9b36faaa4529f818c0314259da0fdfb68d52e394bdc9076b11d0b40c8,640,480,7,0;2;5;7,191323,0,36502,0,0,72387,0,6988,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002525
uiis_train_002530,train,2530,data\uiis_raw\train\XL_2989.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002530.png,b4b6351acb27fe5b6a53a87b74ecebebeb004be8b4afc4c960368bd5b023059e,5716f740cba99a95a8b35d6967b3b5b393f169af7a5108d2036795cc66485215,640,480,4,0;2;5;6,170226,0,33015,0,0,74338,29621,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001408
uiis_train_002538,train,2538,data\uiis_raw\train\XL_2997.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002538.png,706ebddd7b54dfe51320e4c6e2dc0312141da753b23341ea55e2aa5ef9a3e568,8998830af565a415eadbf5b63f8bef2fcfda98b5a1bcedcbe3e907c48f451a6d,640,480,3,0;5;6,85073,0,0,0,0,168902,53225,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001236
uiis_train_002546,train,2546,data\uiis_raw\train\XL_3002.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002546.png,f306645af3c261d69602c8aafae937a562a658eba04142c9d7128cd9baf8a375,447ad4a23ff09f5a75ddd1265c9367b3c159912d7ccc82d7616f644c113c2043,640,480,5,0;5,159371,0,0,0,0,147829,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001057
uiis_train_002550,train,2550,data\uiis_raw\train\XL_3006.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002550.png,baa0fdfe38d4f38e5322c9959a145d5b3c4248fb266c4b83641ebb041229aa1f,f557003ed2065bd22deb9a356ecd31c22465aed897aaf3347792e900d98257cf,640,480,5,0;5;6,227444,0,0,0,0,79309,447,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002550
uiis_train_002562,train,2562,data\uiis_raw\train\XL_3017.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002562.png,f75d700687fb80e67bee6dad9940799da35cddcb77b3e9fd3202512326036d39,1d811a8d4e280d7dfd3c9a9c2f49a63e46375c8f4a20d2d29ba250851869a74d,640,480,5,0;2;5,133056,0,50702,0,0,123442,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002562
uiis_train_002565,train,2565,data\uiis_raw\train\XL_302.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002565.png,0edd8a650919f7acc164654cd8093dc97ef433fb2bb065aeb87104fec7b059fb,26a917820347335e092b5e0bcb04111ef66c9c64c0dc941f006c8a754f6edc0f,640,480,20,0;5;6,295640,0,0,0,0,10280,1280,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002565
uiis_train_002596,train,2596,data\uiis_raw\train\XL_3052.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002596.png,c189c7d7cb0e7ebff6249df69017f8b7275bcffeb7eceef2aa9a380f9a2fa2b9,d4bd9b9b9f651504c35de110779feff9a9bbe3d62d5f4ad4c8fd3e4784704be3,640,480,2,0;5;6,24982,0,0,0,0,251386,30832,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000931
uiis_train_002597,train,2597,data\uiis_raw\train\XL_3053.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002597.png,106ddc58a9410d2dadaecbd55b7e8a7b5e58ad26b3595934e43d87d0e817168d,07cf513d138dd0f08d3139b6669abe75812ffdfd59294927599c116243902a35,640,480,3,0;6;7,244375,0,0,0,0,0,14530,48295,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002597
uiis_train_002604,train,2604,data\uiis_raw\train\XL_3060.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002604.png,2070d86581b4796038d51070ec2d497593a515469a48ab7ef1791c358e0d6d12,63c6fe845fd43896f9edbcb42231591afee6bdb926080167af6807ec7947c155,640,480,3,0;1;4;7,200644,93639,0,0,2574,0,0,10343,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002604
uiis_train_002614,train,2614,data\uiis_raw\train\XL_3071.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002614.png,99bb45096c10faceb89778cac3f9bd517274e9362782e3662e905b3c541ad76d,780625809cdcc0e5b4dec595e6fbc3bef9ebe62d1a4de40472d1bfe6adfbef82,640,480,1,0;6,177352,0,0,0,0,0,129848,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001431
uiis_train_002626,train,2626,data\uiis_raw\train\XL_3086.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002626.png,c3391b5ce1b418550db58e71239c73791f937e8e2d929faff57e567ba5c5c239,44ad938a28dce5173ceb212393d5bb615b19c75ffe4bf0fad8287bdb1e975f2a,640,480,1,0;5,96672,0,0,0,0,210528,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002626
uiis_train_002630,train,2630,data\uiis_raw\train\XL_3094.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002630.png,63715c150c50d811b7aa187c372ce1fe3dca041d24beec60e79f59eb02779be6,a1c4b4e08c72cec686f11e713e954d20744fe3ade864e7002af09ce35571efce,640,480,1,0;6,181517,0,0,0,0,0,125683,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001438
uiis_train_002685,train,2685,data\uiis_raw\train\XL_318.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002685.png,958fd401a8ebc7df12f3c9214bbf50a592408ad9e6c0ebb4d59b2d2cf5ef0d57,bce35c8233df75af22e7e64f39354132af2e590ac20b3dcbb837fc1e2cd3ea11,640,480,9,0;5;6,171851,0,0,0,0,123639,11710,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001917
uiis_train_002780,train,2780,data\uiis_raw\train\XL_333.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002780.png,de66cbcd6cc0510391bd7f964cee7d178400ed33a0cca660bb7a096d73a948ac,d6a381a9f107fa61e3148df5ed1281775c0c931deea70521edd2402d2cef170d,640,480,2,0;6,291007,0,0,0,0,0,16193,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001837
uiis_train_002805,train,2805,data\uiis_raw\train\XL_338.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002805.png,55219b7c66f812bb09ac12fd1b4e1974447d49e03a1847ba610f70d52de02b52,9713362763da57dd7ba1dd548fe667804c71e592264ed0962fa0fcce9b19bc56,640,480,31,0;6,132966,0,0,0,0,0,174234,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002009
uiis_train_002827,train,2827,data\uiis_raw\train\XL_373.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002827.png,74b7cd929a605f65283d047a4410b2e8e5630803037b005fa51cdcfbd10c9498,21ebc6ef0417fe302c61f13f476ade0af18e7232382409d9051f80578fb370be,640,480,2,0;6,152576,0,0,0,0,0,154624,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002095
uiis_train_002842,train,2842,data\uiis_raw\train\XL_394.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002842.png,b0f0038e77fcfb0276056e7bb3fa70e16a2a6f37bdc5539a018439d2637b3b1c,1b0af7f5d78a7d31a442520bb9fd235d93bb9bcff6bccb86b22ad6bd66e15fbd,640,480,21,0;5;6,109764,0,0,0,0,191042,6394,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000585
uiis_train_002867,train,2867,data\uiis_raw\train\XL_43.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002867.png,bced63296a55f39cd9a5caf1a01fa2588b41a7b1466f3bfad095b4c63c8d4b94,1aeb378a6365986edbb32cb6100bcbf4b2f31b9937158c8ec9b39086ee4b17f1,640,480,1,0;6,211631,0,0,0,0,0,95569,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001986
uiis_train_002884,train,2884,data\uiis_raw\train\XL_446.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002884.png,24483f5377df725e56bf92ef96623493466712a84d85ec50be16c3d844c73488,ef1587701858c422e98c4c48f8ae3cf5e01619400878545bc43c2c699fccdd81,640,480,2,0;5;6,265403,0,0,0,0,25104,16693,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002099
uiis_train_002888,train,2888,data\uiis_raw\train\XL_451.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002888.png,8416156bf8e59a270ee76bf2eee5e3396fc070e1f80fb928744707b7623336d7,f2314080cb35581c229d46c8dd7ef6084687eeac350f67cd72b041b0b5836b85,640,480,4,0;5;6,254123,0,0,0,0,42981,10096,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002888
uiis_train_002906,train,2906,data\uiis_raw\train\XL_47.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002906.png,5a1aa87f70726dbc528b803afe7e588affcaf44bd03a60884e80623df553bd66,9ed2744311e866580de436a5af47c707233b2e4aa1b1cecc3db58ba9aec8486f,640,480,2,0;5,59163,0,0,0,0,248037,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000435
uiis_train_002915,train,2915,data\uiis_raw\train\XL_48.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002915.png,8209b1d7d17363918d5efa548573a1a310a4c04cb984cedaa8ccc565909e7dd8,f6eff85248a0ec8454bba91f8046a3295579b114a78936226e6009f8efce9a45,640,480,2,0;5;6,199544,0,0,0,0,102015,5641,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002114
uiis_train_002919,train,2919,data\uiis_raw\train\XL_486.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002919.png,15292cc334987639a056331ed30ab2300014db16384e74353282a05a6d581536,a5481057650a21e76fcf499472078ca23120ff0d784172abff5370aeb7c5d41a,640,480,3,0;5;6,54081,0,0,0,0,239888,13231,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000728
uiis_train_002922,train,2922,data\uiis_raw\train\XL_489.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002922.png,221a9a8e6710219a5056b36e925475fd27ad64ee9ab79506386dff51f095f58a,dcb145f238ef1254dd68b84ff7c1e19aab404e832d1fbe486e2dd97883063446,640,480,6,0;5;6,146384,0,0,0,0,144040,16776,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000179
uiis_train_002939,train,2939,data\uiis_raw\train\XL_507.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002939.png,ddb07b7d8772627b545eb1044f0b060edc51d27a2994c7765b9f173edd60f0aa,9343a06704dbaf345ec1f5c989eeca4690bb129651beebc5fe5d0d908896867c,640,480,3,0;1;2;3,172928,6266,3677,124329,0,0,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002939
uiis_train_002941,train,2941,data\uiis_raw\train\XL_51.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002941.png,109702118c78e28b6a65da69f17be84054aff5f19883a3f6bc6bf4a524e9632d,423aa02ece19d73887d6799ba10e4aca1b8d6cc695dd4583dfe267cc1d1ffbbe,640,480,2,0;2;6,274091,0,29388,0,0,0,3721,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001703
uiis_train_002963,train,2963,data\uiis_raw\train\XL_534.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002963.png,e9b38961e8e2cd39946be40751a5d36341122312094381eccc83a50d375fbfee,12a39f22924d025da5f53bf0e18a701a823b21236020b077dd45b45d1c0c8232,640,480,2,0;5;6,97914,0,0,0,0,172261,37025,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001651
uiis_train_002964,train,2964,data\uiis_raw\train\XL_535.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002964.png,513cc8d5c4b46b731fc68591fec60560d13d855f0b65ce3dad78193e789dae81,2c189518416628f682f99316315a3e5fb1875532043833473b90a3a2bba78556,640,480,4,0;6,242514,0,0,0,0,0,64686,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001841
