sample_id,source_partition,source_image_id,image_path,mask_path,image_sha256,mask_sha256,width,height,annotation_count,present_classes,pixels_class_0,pixels_class_1,pixels_class_2,pixels_class_3,pixels_class_4,pixels_class_5,pixels_class_6,pixels_class_7
uiis_train_002176,train,2176,data\uiis_raw\train\XL_255.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002176.png,0dc1431efd3fb53027cab586cf0465ebb2b9165a0d4eafeedf313dcb67c9341b,c3e56ad53fe6139f9e04ef941d3e9c6c383caec2cc67c9fd6e8b648d6914cbbb,640,480,20,0;5;6,152383,0,0,0,0,79993,74824,0
uiis_train_002177,train,2177,data\uiis_raw\train\XL_2550.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002177.png,15285905e0100762651a52bc4fe6d296144f2e5b10355d035f0202fbfc0e12cd,4f6b6e5b1ad87e713c8e79ca5e78b9bed006b4eca40ec718dc2bdbe6e9054d21,640,480,2,0;5;6,113792,0,0,0,0,179955,13453,0
uiis_train_002178,train,2178,data\uiis_raw\train\XL_2551.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002178.png,eee263e3560c586ea9b15f66643f5443c11482926210db4193bbe6a57ed77ae0,5ecd8bc0cde3b43456177097a810cc0c6e259358761efcf4d65c27a8dd53d03e,640,480,1,0;5,261216,0,0,0,0,45984,0,0
uiis_train_002179,train,2179,data\uiis_raw\train\XL_2552.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002179.png,689661bc267951409c2fd673bcb1f5a256039b5da008d37eaa039301651dbd4b,7f518a94f3cdad617350aafa4ee374bcfdb8cd1ee80f165b8c3977ce326ffbbb,640,480,1,0;6,144108,0,0,0,0,0,163092,0
uiis_train_002180,train,2180,data\uiis_raw\train\XL_2553.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002180.png,36e3dea616ca057341bd3f39850d91ba6a5731ab7b0dcc0e012c52a6bfce4882,38b2fcae9dbda22124cfe333bba5221bb8075870fd6b463ea5818f7e01d810b5,640,480,18,0;5;6,178816,0,0,0,0,115275,13109,0
uiis_train_002181,train,2181,data\uiis_raw\train\XL_2554.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002181.png,a3c97f37b2a946301bda8ae2e683f073820407e5da8e4b03fc413ab886623d25,9caeeb97cb697afb2054f31c3cb3e02ad66d359976d8525ac20867df8e9dea4e,640,480,6,0;5;6,73054,0,0,0,0,231134,3012,0
uiis_train_002182,train,2182,data\uiis_raw\train\XL_2556.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002182.png,e7efd74337b00a32268802f94c9673007a06e0c8100c0a4d148f7fbef7347633,73ee5dcc103ecfc26449eefb126cb1233d393795349dec2fad85192e9e424332,640,480,4,0;5;6,185919,0,0,0,0,11803,109478,0
uiis_train_002183,train,2183,data\uiis_raw\train\XL_2559.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002183.png,5e0c4dcdd8c4629a26afc7e5d82d27e289096323fe38584f7f8556db2b01be1d,db7aa82b7276b0bdad01a5023bb3291569958338c8ddf3192d4a901649daf5e3,640,480,15,0;5;6,185600,0,0,0,0,24390,97210,0
uiis_train_002184,train,2184,data\uiis_raw\train\XL_256.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002184.png,fd7064c334055978130a47c9f8a4634396c02e14597cbff0bb683eb3c59df9e6,30521495b60fc29f0150366c7e474b3c340825bbefdba60acb4c86026dfd89bb,640,480,11,0;5;6,36697,0,0,0,0,267871,2632,0
uiis_train_002185,train,2185,data\uiis_raw\train\XL_2560.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002185.png,f0a4aad62efe596bc7ca4c7928077fdb956387ebe1085f10499d6ccee887e9a5,040b33ffe30c856b4c9104d1696a02df335cfd76fd6df91c3b14cb8b61d7bff4,640,480,4,0;1,226334,80866,0,0,0,0,0,0
uiis_train_002186,train,2186,data\uiis_raw\train\XL_2561.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002186.png,89401ba685fc128c0cafe27f414e0055bd6b37da6d6789f4817c9f587bf5edb2,b9d5e4892ef40f8a3792234f54f55027ee3a434b0663fe3e02d6da7b1df33a72,640,480,11,0;7,116608,0,0,0,0,0,0,190592
uiis_train_002187,train,2187,data\uiis_raw\train\XL_2562.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002187.png,427a67e1f8fbe0a81fd24a35ad39d50f3d81bdf50b3e774e5a1b7ef5d3b94341,c52e27b649c4ec47531f501f4c9b2e3cd356abe1e66abd3e90bb4a315c235d5d,640,480,6,0;5;6,146581,0,0,0,0,146177,14442,0
uiis_train_002188,train,2188,data\uiis_raw\train\XL_2563.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002188.png,58ac15fd76e82966835859c929588afcd80caa7d491fa97768af8b219d9718e6,2703e7239d46340cc205921df4a717474e0520e3edec691a513fc97e8a4f15e7,640,480,4,0;5,149728,0,0,0,0,157472,0,0
uiis_train_002189,train,2189,data\uiis_raw\train\XL_2564.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002189.png,a18c5dfc1aa43a8fb169f3a815b50742c27dfd4156a29840f86c4cfec0056df3,d5dbbe534e16f61f48c9632fc9ab376dd2e06460b1440402accc0d603f169b54,640,480,22,0;6,282134,0,0,0,0,0,25066,0
uiis_train_002190,train,2190,data\uiis_raw\train\XL_2565.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002190.png,6c0a903b79d9648fb9e9b3e8399f3dbdcd5f416f1d0ca5379f660a4cb5eb192a,4667705ecf4feadb01790403daca0e876086940b3e78a331d56b5bb80da507de,640,480,8,0;5;6,79586,0,0,0,0,216782,10832,0
uiis_train_002191,train,2191,data\uiis_raw\train\XL_2566.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002191.png,8fedc7f356a2d093b7c5e8c7cac8a7c627f3df1ebb611cae11a3cf1c98f1c734,9503d8155b001c135a643aefcfa3d3b8d92bd97faf9a6e8d37b7ee5f38560283,640,480,9,0;1;2;5,215053,6788,11377,0,0,73982,0,0
uiis_train_002192,train,2192,data\uiis_raw\train\XL_2567.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002192.png,b7f6ce490ca6bf57a48916de51eaa45168ab857c5c3306f6a958f59eedd49dbc,c8e766ce4f31f201dfe4420edb4c8705de3692558c2a8ae40c349de6e68912db,640,480,3,0;2;5;6,167437,0,26638,0,0,103530,9595,0
uiis_train_002193,train,2193,data\uiis_raw\train\XL_2568.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002193.png,88ee58d1cd17bf4b2ed2710c499625bb40443dc580c454e6ed30c70e35777dfa,26ba21e338d300a9f50a7398fb271449ca4d2d630286cae67d299e9e07d6a091,640,480,6,0;5,250667,0,0,0,0,56533,0,0
uiis_train_002194,train,2194,data\uiis_raw\train\XL_2569.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002194.png,a0dc462a1d26fb2ceb457aab577c1882c95c9435a5426e32264c907c8308400f,1c8842bb9f288d550f574e3a97da4f1dc7cbfe5f12c2754a0e4e0f00d9b65192,640,480,6,0;5;6;7,281123,0,0,0,0,4974,1003,20100
uiis_train_002195,train,2195,data\uiis_raw\train\XL_257.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002195.png,fcd7166865d21b3ca098f7e77a0e0a12e29434c7adb1e9a9dfb73099af3bb235,c6539efd8c29218d47e8d0cafaf2100bc584cb88c546a7c88381d082cacd7bc6,640,480,22,0;5;6,106507,0,0,0,0,196935,3758,0
uiis_train_002196,train,2196,data\uiis_raw\train\XL_2570.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002196.png,43bcdaa8c58dc7ea2ef629a506c95a7d42dc787318f8c60d23eb611c032b0900,51860bdedafdddeb93dd010e085bc971116eeff4a34c1c5fb5b5a949b503ad2b,640,480,12,0;5;6;7,164202,0,0,0,0,118597,298,24103
uiis_train_002197,train,2197,data\uiis_raw\train\XL_2571.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002197.png,8741e80827267de1ade9ec516593f256ab7006261fc3f52578239db37fd8cc98,dd5bc8085a2144d65fc77bfa3bd9dfb27b6cb6bc161e208fb4c134e7b164636d,640,480,2,0;5,229070,0,0,0,0,78130,0,0
uiis_train_002198,train,2198,data\uiis_raw\train\XL_2572.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002198.png,74467b7df3a3c862d85afea6ffb407f3f951e587b2afde9b1fd7060b4f94113f,c6f159a4e905fc448339fea86d2665feb514372a7eb19375b9cebde55c89a6c1,640,480,6,0;5;7,193521,0,0,0,0,42115,0,71564
uiis_train_002199,train,2199,data\uiis_raw\train\XL_2574.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002199.png,dfaa21d89376718747e0ce9b8fbd8fdb00d7521950e63b306f7a21d0ea50dfbc,4a4aebaaad1758e1e8c1b08e6962a5cb03d5477cdcc9a30cfc4fd42f9ae2a6ab,640,480,1,0;3,195928,0,0,111272,0,0,0,0
uiis_train_002200,train,2200,data\uiis_raw\train\XL_2575.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002200.png,cb62bc86ba2843f280327844b48b24e22e9bec169dca08707b20573539cda563,5e5223b0c4c3462eb2e19cab1987c7f9a222afba19e581a78c6489384534dd93,640,480,3,0;1;5,280894,5803,0,0,0,20503,0,0
uiis_train_002201,train,2201,data\uiis_raw\train\XL_2576.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002201.png,bde2a694e247435d8f2b24b29d2b9a157afe8357f446251f3ab06d001acbcc97,8f1e3600caafd61ccf57f442d90c436ceda84783100b002ed784c3cabb0c6a5f,640,480,15,0;5;6,244609,0,0,0,0,53655,8936,0
uiis_train_002202,train,2202,data\uiis_raw\train\XL_2577.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002202.png,7814447c25285cd597276b11d87d29b56dbf9e80b60b4d25028fe82a8c9262fb,790f21954b3df752bd85cf7434de5188d39fca61cbde54bdc99b717003563627,640,480,32,0;6,222218,0,0,0,0,0,84982,0
uiis_train_002203,train,2203,data\uiis_raw\train\XL_2579.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002203.png,4e57a5e88b396f50e692b4580deb29574d47767dafdc85e4daaa2096aeaa98e4,0f16ee6f7cafd0f0b3f0b1643210170d35f12f86e5801f57b00ba6c7f642e5af,640,480,5,0;5,170803,0,0,0,0,136397,0,0
uiis_train_002204,train,2204,data\uiis_raw\train\XL_258.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002204.png,fb1c1def66a93105dec02ff7f2c0014799a931a456d040a15818e4c88cf7f8dc,7b14c44ba230fe0e0e4167d109da138dd5ae7675231be757cf4ee22df0371fac,640,480,1,0;7,191129,0,0,0,0,0,0,116071
uiis_train_002205,train,2205,data\uiis_raw\train\XL_2580.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002205.png,79c6e0228b789a9066c2a6c74d7c66d028670c97e472ce1d04510d17d2202248,d074d6bb5e8fe60798162f8272fb4400d484babdc3a60027e2844cca77b29a0c,640,480,16,0;5;6,151769,0,0,0,0,142080,13351,0
uiis_train_002206,train,2206,data\uiis_raw\train\XL_2581.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002206.png,d838f66c78dc7a1228621ed2c92e77d86e0cac6775859529f4b8be4fafaf47f7,1aed0abd317a28bf8411874171d5da4b7935cc3ec7a55cd0cde3a8719f43c340,640,480,10,0;5;7,227941,0,0,0,0,60563,0,18696
uiis_train_002207,train,2207,data\uiis_raw\train\XL_2582.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002207.png,ddc99c06c3e8d57102e480bd001703dd2440d2265f015a608d293a9183d72ede,0a33594884a08e390e80535efa201c4bdd7414b8752d9073983256874ce5a6e4,640,480,7,0;1;5;7,159062,4609,0,0,0,41472,0,102057
uiis_train_002208,train,2208,data\uiis_raw\train\XL_2585.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002208.png,be532acba332e4830c0934a28420aa75d43003ae085f4096e577c558c6e0bed4,a462431d9fa3c936d98e74c7216c67e561898c74954a6901f2c94d521082cc18,640,480,9,0;5;6,268154,0,0,0,0,32743,6303,0
uiis_train_002209,train,2209,data\uiis_raw\train\XL_2586.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002209.png,7a138356993402f30356f6dd472c8db443f7c9b7fda6b4c2e608054bd18bd0e2,501e4ce425d629436629e2d76d3393573cefee3a5d7c927810aaa41289761d51,640,480,2,0;5;6,80761,0,0,0,0,223835,2604,0
uiis_train_002210,train,2210,data\uiis_raw\train\XL_2587.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002210.png,26f289aaf581af541d38a8a7163a4a207cf91cdefb5fbdbd8d909acf24d24ef1,c4af1c548f28a623a4d874bdddbf590770437b629f8c3db7779e343a0ef4d1fe,640,480,15,0;3;5;6,85912,0,0,215643,0,2762,2883,0
uiis_train_002211,train,2211,data\uiis_raw\train\XL_2588.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002211.png,3b33e5245837fc5be28c4e447da452889759f0bc7e5b8cec38412a94bb70ffbb,cff6f851c82e17d4a4af84e5175122d6239d01b2b8fdaa3c686a8d1ef565cabf,640,480,10,0;5;7,76525,0,0,0,0,2380,0,228295
uiis_train_002212,train,2212,data\uiis_raw\train\XL_2589.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002212.png,6062b01e9ee863688105e677af9091c532603b414f2f4686d7647e7eb9b369d0,86394f13c3d0ab2effe9f4e10addbf750c9c99ca113b45712554df2b171adcc5,640,480,11,0;6;7,115303,0,0,0,0,0,29157,162740
uiis_train_002213,train,2213,data\uiis_raw\train\XL_259.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002213.png,294a30f868bc914b83298637e4262468120e3e5c7c285baa82dafe069c1062d3,4cc4c73c5d31557856c4c2d47714e9b4ddf06bbafafd8571426f6b1cecfa81b9,640,480,1,0;5,65524,0,0,0,0,241676,0,0
uiis_train_002214,train,2214,data\uiis_raw\train\XL_2590.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002214.png,b2a9294e8bb4444ab86b1c3a650db1455aa7035a379c98ebfabff01279ee1a75,10a5e3221769d5d57ea555a7bb425d13dd01cb9ab27fa49b80ac83e337c31cc9,640,480,17,0;5;6,177515,0,0,0,0,115749,13936,0
uiis_train_002215,train,2215,data\uiis_raw\train\XL_2591.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002215.png,b55d648f5f95dcffc2ec99c94ce6ee5b8a8abad4cf459705119d438eb135138d,0229f01722785396b4535a1712022d930d48d5acacc15a99c53befd2724ebacb,640,480,4,0;5;6,221951,0,0,0,0,36894,48355,0
uiis_train_002216,train,2216,data\uiis_raw\train\XL_2592.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002216.png,8f7a21d7febad35d345d5d383be8c9608163414dc99c9b70e0b3241ec6536ced,22070207f10460046c4b3ba82ce81d391bcd9eb5c6350f583303610a6125b4d3,640,480,16,0;1;6;7,204694,9963,0,0,0,0,14909,77634
uiis_train_002217,train,2217,data\uiis_raw\train\XL_2593.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002217.png,367d73ec5af6bf033ce886c2226d92a1640c95c42d8a5ae028406f4c294cec18,63983e303ae2b0b1d15fe1a647a78198a6387d354bab55ec04d1f6a28ed31e9e,640,480,5,0;5;6,175397,0,0,0,0,126021,5782,0
uiis_train_002218,train,2218,data\uiis_raw\train\XL_2594.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002218.png,9488ab8e42bb1810d3219b853cc36efde52eddb1169b5daa82cf6f872fc2d70c,3a0ad5b9716591982955f43f7a906a4be165ec004883595adcd9e724ee5a79c2,640,480,2,0;5;6,211146,0,0,0,0,85119,10935,0
uiis_train_002219,train,2219,data\uiis_raw\train\XL_2595.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002219.png,e980031211b6148026953366e642395a6c69d4e7d8200a5755d05cfebf189968,60bf5651289445ee818f4c6ab65902e6cc6c9a5a3d581b8a5a30831a6b89363a,640,480,20,0;6,253220,0,0,0,0,0,53980,0
uiis_train_002220,train,2220,data\uiis_raw\train\XL_2596.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002220.png,ad076df0608e6e912f4f0f5b5ab1a9709172226b04ff9de06ea577c38008ae95,696b0959bef118046b6afb978aefe0a8f92f90342fcc119c60f26d7feda21bb4,640,480,7,0;5;7,168578,0,0,0,0,81617,0,57005
uiis_train_002221,train,2221,data\uiis_raw\train\XL_2597.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002221.png,688f340ae99d51b8b616d29838d7568da96d3a64caae9a053220307feb381ce9,bde885d0544316327b8d2fc6d239d3e9fefc4069920ee0352e5afc7a6095236f,640,480,3,0;2;6,218085,0,15685,0,0,0,73430,0
uiis_train_002222,train,2222,data\uiis_raw\train\XL_2598.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002222.png,f3192fe7be70c8a20ef015863e06f46fce380dc0e7340f8a62e820589b3ca83d,7607970ba74fa96ee95d55650ba1d45f4146ca1be6544e2d70dd528fe764112f,640,480,2,0;5;6,35217,0,0,0,0,266378,5605,0
uiis_train_002223,train,2223,data\uiis_raw\train\XL_26.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002223.png,1682e8bbcee22788fa223507b127c235fa4bc3831e25fc20aee80e8ef6f44e56,25e22bc87253685f843caf2049b0a943e8a61b04832b2676410a059995baa9e3,640,480,6,0;2;5,247871,0,47920,0,0,11409,0,0
uiis_train_002224,train,2224,data\uiis_raw\train\XL_260.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002224.png,a4c4545933d6edf403a98b2c7f924012da1c7eab0d551b073c5da4d885abea10,d495143a9310fe6046e9e382658054e538fd649c194dd006db75ed3189191830,640,480,124,0;5;6,171287,0,0,0,0,79104,56809,0
uiis_train_002225,train,2225,data\uiis_raw\train\XL_2600.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002225.png,51bc8c2b33f1d139d5e7cf097d7412c22a25d12689be9f0b9d35e29c7e0b6672,e8903d6a0f8e2126ff9091810ad3bbac92b1dec58abefec3d085766a807ebf15,640,480,2,0;5;6,278638,0,0,0,0,18379,10183,0
uiis_train_002226,train,2226,data\uiis_raw\train\XL_2602.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002226.png,a7c08bd8f25e4946e1aede1a09307478bc3b85fd33638f2da6305eca18cbe595,e0dbaef8a89e55a6381a55a8ed41f078685858643cfcf906595465ced5d308c3,640,480,3,0;5,216484,0,0,0,0,90716,0,0
uiis_train_002227,train,2227,data\uiis_raw\train\XL_2604.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002227.png,edd25f48b92db5dcdc528291f8563b2e8129cda3ca8486a494b3322549a1e857,a3596dc6ba06e6cea8bc8e9b99976370e39a06587beaa824cb6f0da232cf922c,640,480,1,0;5,257022,0,0,0,0,50178,0,0
uiis_train_002228,train,2228,data\uiis_raw\train\XL_2605.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002228.png,7b2b3d94a7a9a48d0aa4effffb911848c69d1c8e09a8d816e4617d051e99dd3c,557b97da13e735d248d57f49dc608e6100caded431d0c59d1dea7c42668839d5,640,480,13,0;5;6;7,163521,0,0,0,0,102989,970,39720
uiis_train_002229,train,2229,data\uiis_raw\train\XL_2606.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002229.png,7b390505ef33b72a46743e0d272609580065024e3c0c09bc6f3ae50a5f2df244,b04a4f1883d639034def5a6dde71dc9fa3ad2aa33c46513898bad98b07c36709,640,480,2,0;6,169483,0,0,0,0,0,137717,0
uiis_train_002230,train,2230,data\uiis_raw\train\XL_2607.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002230.png,565e22eb396bc5247e6c9a575634215417527c7c3a3eded0f53992f51adc80eb,c844e08de6822b0b28707ca32847540ccd0fe08f8a27f01da72ee89518db6d0e,640,480,3,0;5;6,140705,0,0,0,0,104746,61749,0
uiis_train_002231,train,2231,data\uiis_raw\train\XL_2608.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002231.png,97ec302840852220a046c21ac8f1bb77b58e2f7f682a383e780023b7ba42d960,8eafdfb96433b5cae2ef04e4e8de594296762033a3594be6622fdeb6f9f32afa,640,480,3,0;2;5,253665,0,18372,0,0,35163,0,0
uiis_train_002232,train,2232,data\uiis_raw\train\XL_2609.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002232.png,bf904c68ea8e3f3252b95feaf05c46cec1a24f6d6bba8461601733af9fc765f8,b4169ac3f856aff4375af01658de9411cc869d9cf4a4b3f9baeed40178e450a3,640,480,18,0;6,291666,0,0,0,0,0,15534,0
uiis_train_002233,train,2233,data\uiis_raw\train\XL_261.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002233.png,5d21fad87545e1314d4a2d72391b3532715aedede37325c29533ff5b3786eae0,3071c904ffa709be457ebbd84b7f454fe10a1a02d9befe109dbc056d28be66bf,640,480,7,0;5;6,132618,0,0,0,0,171997,2585,0
uiis_train_002234,train,2234,data\uiis_raw\train\XL_2610.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002234.png,3579216e0e1350182529013b90a0e1473c89d689e695be3746901c2183216abb,bfb04732cbe45bcbe65468a1931d790d8f1f5e478ad58f088909b98af8a9478f,640,480,6,0;5;6,282253,0,0,0,0,21559,3388,0
uiis_train_002235,train,2235,data\uiis_raw\train\XL_2611.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002235.png,40ecd8d59995dc4068fd8522d64ddc5783dfba20eae83f6dd0bbebf103bbfde4,749c1dda7a9cd122d2285334d2ac76d514b08e737691ffcce9d231046fef0012,640,480,5,0;5;6,280472,0,0,0,0,16734,9994,0
uiis_train_002236,train,2236,data\uiis_raw\train\XL_2613.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002236.png,dee28e51683caf60d5b2fd5557a5c473f1e4e2e14b53e5fef92617b883afead8,a42ca9ae9702ef68164542c7bdaddbd4072980fed5299624d9d26d2cc109314c,640,480,4,0;3;5;6,234490,0,0,15295,0,50211,7204,0
uiis_train_002237,train,2237,data\uiis_raw\train\XL_2614.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002237.png,0db9e0f09c34e473f68bb49f68b25f705cb827f7253a0d38e57b9b78eb08d54c,08cc0f92e354baf8c39aef0c3a99e4af523fa38fa03331a6957e9e22e7cd1043,640,480,15,0;5;6,192499,0,0,0,0,61161,53540,0
uiis_train_002238,train,2238,data\uiis_raw\train\XL_2615.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002238.png,72c1c6e09b40aaaf2a3cf2ccd60cf52991e351f924bb82beec32ba8407dd7f01,ec5c467e3413a8d78058e6d823dc5cc976b2f039adbca8b529e35177b6a17e08,640,480,6,0;5;6,229592,0,0,0,0,76466,1142,0
uiis_train_002239,train,2239,data\uiis_raw\train\XL_2616.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002239.png,57a5333c0c350c9cbb86c482dd8f9d9bc90a98102d8c8b9dbfc2b42486cd149a,6376f0720f9d975a5d358978910643bfa68fd20e0cd27df4117a7a9bc06b8819,640,480,5,0;5;6,285447,0,0,0,0,18167,3586,0
uiis_train_002240,train,2240,data\uiis_raw\train\XL_2617.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002240.png,a077a3ba5e6f9c8c601a366b6c806244b2c522277b3c29e5e97a1ee47572f60f,630c63f00892b8b57897feb8cbf52b1c3bfe8f96075180a5644c858b5169eb31,640,480,5,0;2;5,240777,0,23958,0,0,42465,0,0
uiis_train_002241,train,2241,data\uiis_raw\train\XL_2618.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002241.png,12016bf233d558b0804ef07e6d1c2a02c09ead6b9e9a330d56d5cfec7058457e,efc15964ba722b5047743022859ee1a21e1cf430d7e4b8ee9b716efc7df4ba58,640,480,19,0;6,263695,0,0,0,0,0,43505,0
uiis_train_002242,train,2242,data\uiis_raw\train\XL_2619.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002242.png,b2324822ba28a66d413a04c85cb418d2a2820248ee895cc67a0f6f2f5ab57c55,e8ad1c679b727f72171c89ad2cc65d53c2f33bdb8e010b07d706b3e8c12c3855,640,480,1,0;6,269511,0,0,0,0,0,37689,0
uiis_train_002243,train,2243,data\uiis_raw\train\XL_262.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002243.png,32fe628a6f8474b9b5ceeee6ad57018b82b28cdfb344494cf4e32592e9ce1d1e,73c53ee4c000c0492fa755c63ce57d98afeb411db1baf8672eba2f12f3e89f34,640,480,7,0;5,1188,0,0,0,0,306012,0,0
uiis_train_002244,train,2244,data\uiis_raw\train\XL_2621.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002244.png,ddcd132671e9f86a9d8ca7d3cfb3523a9dcae3235ba5ac976cb076fa1a279486,73f91cacd2ba0693b4cd156a3c6b9d150badd546f460d1e0f5beaf0ad472c23a,640,480,6,0;5;6,202439,0,0,0,0,92956,11805,0
uiis_train_002245,train,2245,data\uiis_raw\train\XL_2622.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002245.png,6af4c4c18be8163ba849e8dd889815b60c744e3e60a4612f54849e3d71427241,69b24e10991b71f38a34783d7e746bf8d43f4b5b316b497f4e6a50fe80ce0157,640,480,1,0;6,290835,0,0,0,0,0,16365,0
uiis_train_002246,train,2246,data\uiis_raw\train\XL_2623.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002246.png,8c620f9be1cb87cde87b70fb82f07ea0da4b5893749c868e3c1baeabe30c8e05,ca0c0f304270ebe9afe91d624cedc2c70e38bd0d6164e6b3fd1f5acdf304bd9a,640,480,2,0;5;6,278424,0,0,0,0,17769,11007,0
uiis_train_002247,train,2247,data\uiis_raw\train\XL_2624.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002247.png,8c099a67b6b1cdbdb8816dcb7cc7114a329166a83b1fbc3492688bc30db8ab94,47005148da541ddbded3ec4ca7e49458727c3cb0838a4856097dd1a8efc29805,640,480,3,0;2;5,204342,0,8316,0,0,94542,0,0
uiis_train_002248,train,2248,data\uiis_raw\train\XL_2625.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002248.png,d3f50441c3409b680e2c609dd0098b3961948f3cdc9533034f12eb8c8f29ecf6,a30ec11e4619ac0bb214dc3f6a7ef0ce3825bfd79db02cdb659d60099f1cca11,640,480,2,0;5;7,179878,0,0,0,0,29252,0,98070
uiis_train_002249,train,2249,data\uiis_raw\train\XL_2626.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002249.png,33b76caa517a9bbef912f0c609171e60fd4023f49724c09920228f41559208b8,60573a54af7eeecd59bae2dac61c85fc4c5c052a6335b6a21a27a67e239eb63b,640,480,11,0;1;2;5,216240,2661,10680,0,0,77619,0,0
uiis_train_002250,train,2250,data\uiis_raw\train\XL_2627.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002250.png,446c66278a012cd5afaf979797197beec46a36d1e7cc896bd38c9ecaeaec2298,fa6eafa7469bf1b934866db113364a51ae3cf896dce059d13b46d2c93c261e08,640,480,3,0;5;6,273035,0,0,0,0,22973,11192,0
uiis_train_002251,train,2251,data\uiis_raw\train\XL_2628.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002251.png,44233a01c39f761dcd4e58a91950aae5a9226b7cdab859191ede7670de241d3e,5c1763b2c5dc694fc1ea8faa50e61f67eb2d2a0de549291c961cbb220585ea44,640,480,2,0;6,280241,0,0,0,0,0,26959,0
uiis_train_002252,train,2252,data\uiis_raw\train\XL_2629.jpg,data\uiis_processed\semantic_masks\train\uiis_train_002252.png,911c580331fa8c91632ee127ca2f8e3d49bb07dbc91b51b2d209396e1c8dddb5,35b03eee38e4aec1e16d7596950e3206167f276d81e8949ba4e3fd0ffa36d4b6,640,480,3,0;5,35823,0,0,0,0,271377,0,0
